date,headline,snippet,url
2020-01-02,This Is ‘Little Women’ for a New Era,"The characters are ambitious, angry and they have agency. How Greta Gerwig adapted a 150-year-old text for our time.",https://www.nytimes.com/2020/01/02/books/little-women-feminism-2019-movie.html
2020-01-02,36 Hours in Santo Domingo,"Away from the seaside resorts, the capital of the Dominican Republic is alive and in transition, with music, dance, delicious food and local crafts around every corner.",https://www.nytimes.com/2020/01/02/travel/what-to-do-36-hours-in-santo-domingo-dominican-republic.html
2020-01-02,This Union Defeated Airbnb. Now It’s Taking Aim at a New Target.,The hotel workers’ union has become one of the most feared political forces in New York.,https://www.nytimes.com/2020/01/02/nyregion/hotel-union-nyc-airbnb.html
2020-01-02,How to Make Friends Online the Old-Fashioned Way (Buying Clothes Together),"Facebook groups and Instagram accounts celebrate indie brands, creating communities that mingle commerce, reuse and friendship.",https://www.nytimes.com/2020/01/02/style/facebook-group-shopping.html
2020-01-02,Martin Scorsese Is Letting Go,"In a wide-ranging interview, the director talks about his own mortality, the treatment of women in his movies, and moviemaking in the Netflix age.",https://www.nytimes.com/2020/01/02/movies/martin-scorsese-irishman.html
2020-01-02,"Our Lives, Under Construction",Three hundred miles of protection envelops New York City. What can we make of it?,https://www.nytimes.com/2020/01/02/style/scaffolding-new-york-city.html
2020-01-02,"It Looks Like Health Insurance, but It’s Not. ‘Just Trust God,’ Buyers Are Told.","Some state regulators are scrutinizing nonprofit Christian cost-sharing ministries that enroll Americans struggling to pay for medical care, but aren’t legally bound to cover their members’ claims.",https://www.nytimes.com/2020/01/02/health/christian-health-care-insurance.html
2020-01-02,"Andrew Yang Raised $16.5 Million in the Last 3 Months, His Campaign Says",Donations to Mr. Yang in the fourth quarter of 2019 were his highest in any such period and put him among the top fund-raisers in the Democratic presidential field.,https://www.nytimes.com/2020/01/02/us/politics/andrew-yang-fundraising.html
2020-01-02,7 of Our Top Stories From 2019,A look back at some of our in-depth journalism from the New York region.,https://www.nytimes.com/2020/01/02/nyregion/nyc-top-stories.html
2020-01-02,"Baghdad, Indonesia, Australia: Your Thursday Briefing",Here's what you need to know.,https://www.nytimes.com/2020/01/02/briefing/baghdad-indonesia-australia.html
2020-01-02,Turkey Questions Pilots About Carlos Ghosn’s Escape From Japan,"Mr. Ghosn, the former Nissan and Renault chief, fled Japan to avoid trial and arrived in Lebanon this week.",https://www.nytimes.com/2020/01/02/business/carlos-ghosn-france-extradite.html
2020-01-02,The President and the Publisher,"In February, the publisher of The New York Times questioned President Trump in the Oval Office about his attacks on the press. Their rare exchange is still relevant almost one year later.",https://www.nytimes.com/2020/01/02/podcasts/the-daily/trump-new-york-times.html
2020-01-02,"Bernie Sanders Raised $34.5 Million in the Fourth Quarter, Pacing the Field",Mr. Sanders’s total is the largest three-month haul disclosed by any candidate so far in the Democratic primary race.,https://www.nytimes.com/2020/01/02/us/politics/bernie-sanders-q4-campaign-fundraising.html
2020-01-02,Mustang From Famed ‘Bullitt’ Car Chase Heads to Auction,"The owner of Steve McQueen’s “hero car” figures the price could approach $5 million, or at least far more than the $3,500 his father paid in 1974.",https://www.nytimes.com/2020/01/02/business/bullitt-mustang-auction.html
2020-01-02,"Turkey, Flexing Its Muscles, Will Send Troops to Libya","A new wrinkle in the battle for an oil-rich country, and a signal from President Erdogan that Turkey aims to be a power broker in a volatile region.",https://www.nytimes.com/2020/01/02/world/europe/erdogan-turkey-libya.html
2020-01-02,How Did Carlos Ghosn Flee Japan?,Emerging details suggest that the former Nissan and Renault chairman owes his arrival in Lebanon to an escape plan on a grand scale.,https://www.nytimes.com/2020/01/02/business/dealbook/carlos-ghosn-japan-lebanon.html
2020-01-02,‘Ghost Stories’ Review: Bollywood Aims for Frights,"With this Netflix anthology, four directors from Indian cinema draw horror from a country’s lived reality.",https://www.nytimes.com/2020/01/02/movies/ghost-stories-review.html
2020-01-02,‘Advocate’ Review: Defending More Than Just Her Clients,A portrait of an Israeli lawyer who takes on difficult cases involving Palestinian clients.,https://www.nytimes.com/2020/01/02/movies/advocate-review.html
2020-01-02,The 50 TV Shows You Need to Watch This Winter,Just kidding. There are actually a lot more.,https://www.nytimes.com/2020/01/02/arts/television/50-shows-to-watch.html
2020-01-02,"Carmelo Anthony Scores, and Loses, at the Garden. Sound Familiar?","The former Knick had 26 points and 7 rebounds, but his Trail Blazers fell.",https://www.nytimes.com/2020/01/02/sports/carmelo-anthony-knicks-trailblazers.html
2020-01-02,Italian Vogue Won’t Publish Photos This Month,Fashion’s favorite trend — sustainability — comes for print magazines.,https://www.nytimes.com/2020/01/02/style/italian-vogue-sustainability-illustrated.html
2020-01-02,On the Market in New York City,"This week’s properties are in the Flatiron district, Forest Hills, Queens, and Greenpoint, Brooklyn.",https://www.nytimes.com/slideshow/2020/01/02/realestate/on-the-market-in-new-york-city.html
2020-01-02,On the Market in the New York Region,"This week’s properties are five-bedroom homes in Huntington Bay, N.Y., and Ridgefield, Conn.",https://www.nytimes.com/slideshow/2020/01/02/realestate/on-the-market-in-the-new-york-region.html
2020-01-02,"Homes for Sale in Brooklyn, Manhattan and Queens","This week’s properties are in the Flatiron district, Forest Hills, Queens, and Greenpoint, Brooklyn.",https://www.nytimes.com/2020/01/02/realestate/homes-for-sale-in-brooklyn-manhattan-and-queens.html
2020-01-02,Homes for Sale in New York and Connecticut,"This week’s properties are five-bedroom homes in Huntington Bay, N.Y., and Ridgefield, Conn.",https://www.nytimes.com/2020/01/02/realestate/homes-for-sale-in-new-york-and-connecticut.html
2020-01-02,Julián Castro Ends Presidential Run: ‘It Simply Isn’t Our Time’,"Mr. Castro, the former housing secretary and mayor of San Antonio, was the only Latino candidate in the race. He championed progressive policies but did not find his footing in polls.",https://www.nytimes.com/2020/01/02/us/politics/julian-castro-dropping-out.html
2020-01-02,Where’s the Best Place to Buy a Winter Vacation Rental?,Here are some good bets for maximum profit.,https://www.nytimes.com/2020/01/02/realestate/wheres-the-best-place-to-buy-a-winter-vacation-rental.html
2020-01-02,‘It’s Going to Be a Blast Furnace’: Australia Fires Intensify,"Calling for evacuations along the southeastern coast, officials said the next few days would be among the worst yet in an already catastrophic fire season.",https://www.nytimes.com/2020/01/02/world/australia/fires.html
2020-01-02,‘West Side Story’: How We Covered the Classic N.Y.C. Musical,"Since its 1957 premiere, The New York Times has tracked the musical’s evolution, covering its casting, its politics and its role in the Cold War along the way.",https://www.nytimes.com/2020/01/02/theater/west-side-story-confidential.html
2020-01-02,Will the Oscars Get as Nostalgic as Hollywood Did in 2019?,"The past definitely wasn’t past for directors like Quentin Tarantino, Martin Scorsese and Taika Waititi. Each found a way to rewrite history, though some versions were less palatable than others.",https://www.nytimes.com/2020/01/02/movies/oscars-2020-critics.html
2020-01-02,You Will Soon Know These Names: Taylor Russell and Jodie Turner-Smith,"We talked to the stars of “Queen & Slim” and “Waves,” who made waves of their own this year with breakout performances.",https://www.nytimes.com/2020/01/02/movies/waves-queen-and-slim.html
2020-01-02,Joaquin Phoenix: His Talent Is His Face,"The actor’s jagged features make him compelling in an eccentric way. But what happens when he’s hidden in makeup, as he is in “Joker”? A fan examines his career.",https://www.nytimes.com/2020/01/02/movies/joaquin-phoenix-face.html
2020-01-02,Biden Is Smart to Talk About a Republican V.P.,Don’t believe the hype.,https://www.nytimes.com/2020/01/02/opinion/joe-biden-2020-republicans.html
2020-01-02,"In the Swim of Digital Images, There’s Nothing Boring About Sculpture","In bronze, silver or aluminum, a statue is an idea made solid. Two inventive shows in New York reaffirm the power of art in three dimensions.",https://www.nytimes.com/2020/01/02/arts/design/Charles-Ray-Bertoldo-de-Giovanni-bronzes.html
2020-01-02,Israeli Supreme Court Removes an Obstacle for Netanyahu,The court was asked to consider whether a prime ministerial candidate charged with serious crimes can form a new government. It ruled that the petition was premature.,https://www.nytimes.com/2020/01/02/world/middleeast/netanyahu-indictment-court.html
2020-01-02,N.H.L. Takeaways at the Season’s Midpoint,"At the halfway mark of the season, five head coaches have been fired, and the St. Louis Blues are thriving as the reigning champions.",https://www.nytimes.com/2020/01/02/sports/hockey/nhl-takeaways-december.html
2020-01-02,"The Best Movies and TV Shows Coming to Netflix, Apple TV Plus and More in January","Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for January.",https://www.nytimes.com/2020/01/02/arts/television/new-to-stream-netflix.html
2020-01-02,Review: Arthur Miller’s Dying ‘Salesman’ Is Reborn in London,"An electrifying revival, starring a heartbreaking Wendell Pierce, reimagines Willy Loman as a black man in a white man’s world.",https://www.nytimes.com/2020/01/02/theater/death-of-a-salesman-review-wendell-pierce.html
2020-01-02,Be a More Sustainable Traveler,"If you want to see the world, but also make your trips more sustainable, here are some tips: where to go, what to pack and how you to get there.",https://www.nytimes.com/interactive/2019/travel/sustainable-travel-guide.html
2020-01-02,"The Best of Japanese Dining and Design, Under One Parisian Roof","Encompassing a teahouse, a confectionery stand and more, Ogata Paris pays homage to its setting while offering a true taste of Japan.",https://www.nytimes.com/2020/01/02/t-magazine/ogata-paris.html
2020-01-02,"Compassion, Not Patriarchy, at A.A. Meetings","Three readers rebut an Op-Ed article that was critical of A.A. “Walking into my first A.A. meeting was the single bravest thing I have ever done,” one writes.",https://www.nytimes.com/2020/01/02/opinion/letters/alcoholics-anonymous-women.html
2020-01-02,At SoftBank’s Jewel in India: ‘Toxic’ Culture and Troubling Incidents,"Oyo aims to be the world’s biggest hotel chain. But its growth was fueled by questionable practices, employees said.",https://www.nytimes.com/2020/01/02/technology/oyo-softbank-india.html
2020-01-02,9 New Books We Recommend This Week,Suggested reading from critics and editors at The New York Times.,https://www.nytimes.com/2020/01/02/books/review/9-new-books-we-recommend-this-week.html
2020-01-02,Afghan War Casualty Report: January 2020,At least 235 pro-government forces and 44 civilians were killed in Afghanistan this month.,https://www.nytimes.com/2020/01/02/magazine/afghan-war-casualty-report-january-2020.html
2020-01-02,Taron Egerton Tries to Keep ‘Rocketman’ Performance in Orbit,"His portrayal of Elton John was praised by critics and audiences alike, but the Oscar competition is formidable and memories in Hollywood are short.",https://www.nytimes.com/2020/01/02/movies/taron-egerton-rocketman-oscars.html
