,url
2071,https://www.nytimes.com/slideshow/2020/01/16/realestate/on-the-market-in-new-york-city.html
2072,https://www.nytimes.com/2020/01/16/realestate/homes-for-sale-in-new-york-and-connecticut.html
2073,https://www.nytimes.com/2020/01/16/realestate/homes-for-sale-in-brooklyn-queens-and-manhattan.html
2074,https://www.nytimes.com/2020/01/16/world/europe/mikhail-mishustin.html
2075,https://www.nytimes.com/2020/01/16/us/california-congressional-seat-census.html
2076,https://www.nytimes.com/2020/01/16/realestate/ibuying-real-estate-what-it-is-and-where-it-is-happening.html
2077,https://www.nytimes.com/2020/01/16/world/asia/afghanistan-taliban-agreement.html
2078,https://www.nytimes.com/2020/01/16/style/vacation-tipping-resorts.html
2079,https://www.nytimes.com/2020/01/16/movies/marmee-little-women.html
2080,https://www.nytimes.com/2020/01/16/movies/martin-lawrence-bad-boys-for-life.html
2081,https://www.nytimes.com/2020/01/16/arts/design/Andrew-LaMar-Hopkins-New-Orleans-winter-show-.html
2082,https://www.nytimes.com/2020/01/16/world/asia/american-ambassador-mustache-south-korea.html
2083,https://www.nytimes.com/2020/01/16/world/europe/cameras-british-courts.html
2084,https://www.nytimes.com/slideshow/2020/01/16/dining/chama-mama-nyc.html
2085,https://www.nytimes.com/2020/01/16/dining/chama-mama-review-georgian.html
2086,https://www.nytimes.com/2020/01/16/us/politics/gao-trump-ukraine.html
2087,https://www.nytimes.com/2020/01/16/business/derrius-quarles-work-diary.html
2088,https://www.nytimes.com/2020/01/16/opinion/bernie-sanders-2020.html
2089,https://www.nytimes.com/2020/01/16/learning/whats-going-on-in-this-graph-global-water-stress-levels.html
2090,https://www.nytimes.com/slideshow/2020/01/16/fashion/runway-mens/louis-vuitton-fall-2020.html
2091,https://www.nytimes.com/2020/01/16/us/fbi-arrest-virginia-gun-rally.html
2092,https://www.nytimes.com/2020/01/16/science/wolves-fetch-dogs-domestication.html
2093,https://www.nytimes.com/2020/01/16/arts/design/philadelphia-museum-art-sexual-harassment.html
2094,https://www.nytimes.com/2020/01/16/us/politics/liz-cheney-senate.html
2095,https://www.nytimes.com/2020/01/16/arts/mlk-day-events-new-york.html
2096,https://www.nytimes.com/2020/01/16/us/politics/usmca-vote.html
2097,https://www.nytimes.com/2020/01/16/us/tsa-guns.html
2098,https://www.nytimes.com/2020/01/16/movies/weathering-with-you-review.html
2099,https://www.nytimes.com/2020/01/16/books/review/11-new-books-we-recommend-this-week.html
2100,https://www.nytimes.com/2020/01/16/books/review-very-stable-genius-donald-trump-philip-rucker-carol-leonnig.html
2101,https://www.nytimes.com/2020/01/16/arts/music/gustavo-dudamel-philharmonic-review.html
2102,https://www.nytimes.com/2020/01/16/sports/odell-beckham-arrest-warrant.html
2103,https://www.nytimes.com/2020/01/16/movies/moma-to-save-and-project.html
2104,https://www.nytimes.com/2020/01/16/books/marion-chesney-mc-beaton-dead.html
2105,https://www.nytimes.com/2020/01/16/opinion/letters/bagels-bill-de-blasio.html
2106,https://www.nytimes.com/2020/01/16/sports/george-nicolau-dead.html
2107,https://www.nytimes.com/2020/01/16/t-magazine/intentional-communities.html
2108,https://www.nytimes.com/2020/01/16/opinion/letters/harry-meghan-royals.html
2109,https://www.nytimes.com/2020/01/16/world/middleeast/saudi-fitaihi-trial.html
2110,https://www.nytimes.com/2020/01/16/us/politics/impeachment-trial.html
2111,https://www.nytimes.com/2020/01/16/sports/baseball/carlos-beltran-mets-resigns.html
2112,https://www.nytimes.com/2020/01/16/travel/brexit-travel-impact.html
2113,https://www.nytimes.com/2020/01/16/books/roger-scruton-dead.html
2114,https://www.nytimes.com/2020/01/16/world/europe/germany-china-spying.html
2115,https://www.nytimes.com/2020/01/16/magazine/behind-the-cover-the-fog-of-rudy.html
2116,https://www.nytimes.com/2020/01/16/dining/wine-school-assignment-rioja-gran-reserva.html
2117,https://www.nytimes.com/2020/01/16/dining/drinks/wine-school-california-syrah.html
2118,https://www.nytimes.com/2020/01/16/arts/television/leslie-jones.html
2119,https://www.nytimes.com/2020/01/16/science/dinosaurs-extinction-meteorite-volcano.html
2120,https://www.nytimes.com/2020/01/16/theater/distances-smaller-than-this-are-not-confirmed-review.html
2121,https://www.nytimes.com/2020/01/16/opinion/letters/lev-parnas-trump.html
2122,https://www.nytimes.com/2020/01/16/business/peacock-streaming-nbcuniversal-comcast.html
2123,https://www.nytimes.com/2020/01/16/opinion/sunday/radovan-karadzic.html
2124,https://www.nytimes.com/2020/01/16/us/peter-lucido-female-reporter-boys.html
2125,https://www.nytimes.com/2020/01/16/us/politics/trump-impeachment.html
2126,https://www.nytimes.com/2020/01/16/business/economy/trump-EU-trade-fight.html
2127,https://www.nytimes.com/2020/01/16/movies/marriage-story-divorce.html
2128,https://www.nytimes.com/2020/01/16/climate/germany-coal-climate-change.html
2129,https://www.nytimes.com/2020/01/16/opinion/trump-impeachment-trial.html
2130,https://www.nytimes.com/2020/01/16/arts/worlds-beyond-earth-hayden-planetarium.html
2131,https://www.nytimes.com/2020/01/16/opinion/sunday/china-economy-trade.html
2132,https://www.nytimes.com/2020/01/16/books/christopher-tolkien-dead.html
2133,https://www.nytimes.com/2020/01/16/opinion/israel-railroad-tracks.html
2134,https://www.nytimes.com/2020/01/16/briefing/huawei-ukraine-surveillance-australia-fires.html
2135,https://www.nytimes.com/2020/01/16/us/politics/intelligence-officials-hearing.html
2136,https://www.nytimes.com/2020/01/16/nyregion/awkafina-subway-mta.html
2137,https://www.nytimes.com/2020/01/16/arts/lorenza-mazzetti-dead.html
2138,https://www.nytimes.com/2020/01/16/business/stock-market-record.html
2139,https://www.nytimes.com/2020/01/16/sports/football/paul-tagliabue-hall-of-fame-concussions.html
2140,https://www.nytimes.com/2020/01/16/us/politics/sexual-assault-va-hospitals.html
2141,https://www.nytimes.com/2020/01/16/arts/teresa-margolles-james-cohan-gallery.html
2142,https://www.nytimes.com/2020/01/16/magazine/poem-return-to-nushagak.html
2143,https://www.nytimes.com/2020/01/16/magazine/judge-john-hodgman-on-grocery-store-baskets.html
2144,https://www.nytimes.com/2020/01/16/us/politics/alopecia-ayanna-pressley.html
2145,https://www.nytimes.com/2020/01/16/technology/google-trillion-dollar-market-cap.html
2146,https://www.nytimes.com/2020/01/16/sports/derrick-henry-titans-playoffs.html
2147,https://www.nytimes.com/2020/01/16/opinion/sunday/equal-rights-amendment.html
2148,https://www.nytimes.com/2020/01/16/business/economy/china-economy-gdp.html
2149,https://www.nytimes.com/2020/01/16/nyregion/gilgo-beach-murders.html
2150,https://www.nytimes.com/2020/01/16/nyregion/budget-new-york-city.html
2151,https://www.nytimes.com/2020/01/16/learning/what-students-are-saying-about-improving-school-lunch-megxit-and-emoji-fun.html
2152,https://www.nytimes.com/2020/01/16/movies/nyc-this-weekend-film-series.html
2153,https://www.nytimes.com/2020/01/16/theater/nyc-this-weekend-theater.html
2154,https://www.nytimes.com/2020/01/16/arts/dance/nyc-this-weekend-dance.html
2155,https://www.nytimes.com/2020/01/16/arts/design/nyc-this-weekend-art-and-museums.html
2156,https://www.nytimes.com/2020/01/16/arts/nyc-this-weekend-comedy.html
2157,https://www.nytimes.com/2020/01/16/arts/music/concerts-new-york.html
2158,https://www.nytimes.com/2020/01/16/arts/music/concerts-new-york-classical.html
2159,https://www.nytimes.com/2020/01/16/arts/nyc-this-weekend-childrens-events.html
2160,https://www.nytimes.com/2020/01/16/business/student-loans-forgiveness-taxes.html
2161,https://www.nytimes.com/2020/01/16/us/politics/fbi-notify-state-elections-breaches.html
2162,https://www.nytimes.com/video/movies/100000006924955/uncut-gems-scene.html
2163,https://www.nytimes.com/2020/01/16/movies/uncut-gems-clip.html
2164,https://www.nytimes.com/2020/01/16/arts/television/rob-delaney-amazon-justified-hulu.html
2165,https://www.nytimes.com/2020/01/16/us/politics/leak-investigation-james-comey.html
2166,https://www.nytimes.com/2020/01/16/movies/film-forum-black-women.html
2167,https://www.nytimes.com/2020/01/16/learning/film-club-darlin.html
2168,https://www.nytimes.com/2020/01/16/business/hollywood-assistants-pay-raise.html
2169,https://www.nytimes.com/2020/01/16/books/review/what-one-woman-packed-and-another-woman-thought.html
2170,https://www.nytimes.com/2020/01/16/world/americas/religious-sect-panama.html
2171,https://www.nytimes.com/2020/01/16/books/review/revisiting-robert-peace-and-self-invention.html
2172,https://www.nytimes.com/2020/01/16/books/review/new-paperbacks.html
2173,https://www.nytimes.com/2020/01/16/business/barneys-new-york-employees-severance.html
2174,https://www.nytimes.com/2020/01/16/us/politics/trump-food-stamp-cuts.html
2175,https://www.nytimes.com/2020/01/16/briefing/impeachment-ukraine-christopher-tolkien.html
2176,https://www.nytimes.com/2020/01/16/opinion/bernie-sanders-warren.html
2177,https://www.nytimes.com/2020/01/16/us/politics/puerto-rico-disaster-relief.html
2178,https://www.nytimes.com/2020/01/16/opinion/children-america.html
2179,https://www.nytimes.com/2020/01/16/smarter-living/night-owl-sleep-guide.html
2180,https://www.nytimes.com/2020/01/16/sports/basketball/kevin-love-cavaliers-lebron-trade.html
2181,https://www.nytimes.com/2020/01/16/business/media/apple-banker-release-date.html
2182,https://www.nytimes.com/2020/01/16/us/politics/sanders-warren-klobuchar-bennet-impeachment.html
2183,https://www.nytimes.com/2020/01/16/business/jpmorgan-chase-racism-congress.html
2184,https://www.nytimes.com/2020/01/16/opinion/immigration-democrats.html
2185,https://www.nytimes.com/2020/01/16/opinion/kristen-stewart-charlies-angels.html
2186,https://www.nytimes.com/2020/01/16/business/economy/trump-nominee-federal-reserve.html
2187,https://www.nytimes.com/interactive/2020/01/16/us/politics/senate-impeachment-trial-sketches.html
2188,https://www.nytimes.com/2020/01/16/opinion/impeachment-trump.html
2189,https://www.nytimes.com/2020/01/16/us/trump-impeachment-senate.html
2190,https://www.nytimes.com/2020/01/16/sports/jessica-mendoza.html
2191,https://www.nytimes.com/2020/01/16/us/politics/impeachment-trump.html
2192,https://www.nytimes.com/2020/01/16/sports/baseball/carlos-beltran-mets.html
2193,https://www.nytimes.com/2020/01/16/us/politics/bernie-sanders-elizabeth-warren.html
2194,https://www.nytimes.com/2020/01/16/opinion/editorials/trump-china-trade-deal.html
2195,https://www.nytimes.com/2020/01/16/opinion/the-bernie-sanders-fallacy.html
2196,https://www.nytimes.com/2020/01/16/us/politics/impeachment-briefing-the-opening-ceremony.html
2197,https://www.nytimes.com/2020/01/16/us/politics/trump-impeachment-reaction.html
2198,https://www.nytimes.com/2020/01/16/us/martha-mcsally-cnn-liberal-hack.html
2199,https://www.nytimes.com/2020/01/16/us/politics/senators-trump-impeachment.html
2200,https://www.nytimes.com/2020/01/16/us/california-homeless-newsom-trump.html
2201,https://www.nytimes.com/2020/01/16/business/china-birth-rate-2019.html
2202,https://www.nytimes.com/2020/01/16/theater/how-to-load-a-musket-review.html
2203,https://www.nytimes.com/2020/01/16/world/asia/myanmar-china-xi-jinping.html
2204,https://www.nytimes.com/2020/01/16/crosswords/daily-puzzle-2020-01-17.html
2205,https://www.nytimes.com/2020/01/16/us/hk-saipan-pregnancy-test.html
2206,https://www.nytimes.com/2020/01/16/arts/music/grammys-deborah-dugan-misconduct.html
2207,https://www.nytimes.com/2020/01/16/pageoneplus/corrections-jan-17-2020.html
2208,https://www.nytimes.com/2020/01/16/todayspaper/quotation-of-the-day-awkwafina-takes-a-new-starring-role-announcer-on-the-no-7-train.html
2209,https://www.nytimes.com/2020/01/16/us/andrew-evelyn-yang-dr-robert-hadden.html
2210,https://www.nytimes.com/2020/01/16/us/lee-baca-prison.html
2211,https://www.nytimes.com/2020/01/17/books/review/christopher-caldwell-age-of-entitlement.html
2212,https://www.nytimes.com/2020/01/17/style/modern-love-after-losing-my-sight-struggling-to-be-seen-blindness.html
2213,https://www.nytimes.com/2020/01/17/briefing/impeachment-germany-huawei.html
2214,https://www.nytimes.com/2020/01/17/world/australia/sydney-rain-fire.html
2215,https://www.nytimes.com/2020/01/17/arts/television/whats-on-tv-friday-pain-and-glory-and-real-time-with-bill-maher.html
2216,https://www.nytimes.com/2020/01/17/world/middleeast/iran-missile-attack.html
2217,https://www.nytimes.com/2020/01/17/world/australia/mallacoota-beach-burn.html
2218,https://www.nytimes.com/2020/01/17/learning/word-quiz-gangly.html
2219,https://www.nytimes.com/2020/01/17/learning/night-circus.html
2220,https://www.nytimes.com/2020/01/17/movies/tyler-perrys-a-fall-from-grace-review.html
2221,https://www.nytimes.com/2020/01/17/arts/television/late-night-ukraine-impeachment.html
2222,https://www.nytimes.com/interactive/2020/01/17/briefing/iran-taal-volcano-oscar-nominations-news-quiz.html
2223,https://www.nytimes.com/2020/01/17/learning/lesson-of-the-day-sashaying-their-way-through-youth.html
2224,https://www.nytimes.com/2020/01/17/world/middleeast/iran-ayatollah-khamenei-Friday.html
2225,https://www.nytimes.com/2020/01/17/business/european-union-phone-charger.html
2226,https://www.nytimes.com/interactive/2020/01/17/opinion/joe-biden-nytimes-interview.html
2227,https://www.nytimes.com/2020/01/17/books/review/first-edition-rare-books-thomas-browne-stephen-marche.html
2228,https://www.nytimes.com/2020/01/17/books/review/saltwater-jessica-andrews.html
2229,https://www.nytimes.com/interactive/2020/01/17/us/politics/democrats-political-facebook-ads.html
2230,https://www.nytimes.com/2020/01/17/books/review/garth-greenwell-cleanness.html
2231,https://www.nytimes.com/interactive/2020/01/17/well/live/17healthquiz-01172020.html
2232,https://www.nytimes.com/2020/01/17/books/review/abigail-magda-szabo.html
2233,https://www.nytimes.com/2020/01/17/books/review/from-russia-with-blood-heidi-blake.html
2234,https://www.nytimes.com/2020/01/17/books/review/the-new-class-war-michael-lind.html
2235,https://www.nytimes.com/2020/01/17/learning/sports-cheaters-punishment.html
2236,https://www.nytimes.com/2020/01/17/style/duane-chapman-dog-bounty-hunter.html
2237,https://www.nytimes.com/2020/01/17/style/self-care/jennifer-coolidge-like-a-boss-vegan.html
2238,https://www.nytimes.com/2020/01/17/travel/unpack-vacation.html
2239,https://www.nytimes.com/2020/01/17/opinion/prohibition-anniversary-100.html
2240,https://www.nytimes.com/2020/01/17/sunday-review/trump-military-iran.html
2241,https://www.nytimes.com/2020/01/17/opinion/trump-america.html
2242,https://www.nytimes.com/2020/01/17/arts/television/kumail-nanjiani-little-america.html
2243,https://www.nytimes.com/2020/01/17/nyregion/foster-parents-nyc.html
2244,https://www.nytimes.com/2020/01/17/business/mutual-fund-returns.html
2245,https://www.nytimes.com/2020/01/17/opinion/sunday/facebook-facial-recognition-accessibility.html
2246,https://www.nytimes.com/2020/01/17/us/joe-bryan-texas.html
2247,https://www.nytimes.com/2020/01/17/upshot/mothers-choices-work-family.html
2248,https://www.nytimes.com/2020/01/17/travel/gay-art-beijing-china.html
2249,https://www.nytimes.com/2020/01/17/world/europe/hallstatt-austria-frozen-tourists.html
2250,https://www.nytimes.com/2020/01/17/nyregion/foie-gras-farmers.html
2251,https://www.nytimes.com/2020/01/17/nyregion/chris-collins-sentencing-prison.html
2252,https://www.nytimes.com/2020/01/17/books/review/Little-Women-Spinoffs-Ali-Fitzgerald.html
2253,https://www.nytimes.com/2020/01/17/us/politics/senate-impeachment-trial-furniture.html
2254,https://www.nytimes.com/2020/01/17/business/economy/economy-democrats-business.html
2255,https://www.nytimes.com/2020/01/17/opinion/iran-protests.html
2256,https://www.nytimes.com/2020/01/17/us/census-annexation-illinois.html
2257,https://www.nytimes.com/2020/01/17/theater/ruth-negga-hamlet.html
2258,https://www.nytimes.com/2020/01/17/nyregion/live-from-here-chris-thile.html
2259,https://www.nytimes.com/2020/01/17/opinion/sunday/michelle-alexander-new-jim-crow.html
2260,https://www.nytimes.com/slideshow/2020/01/17/realestate/preserving-lower-fifth-avenue.html
2261,https://www.nytimes.com/2020/01/17/books/review/cleanness-by-garth-greenwell-an-excerpt.html
2262,https://www.nytimes.com/2020/01/17/books/review/abigail-by-magda-szabo-an-excerpt.html
2263,https://www.nytimes.com/2020/01/17/opinion/china-economy.html
2264,https://www.nytimes.com/2020/01/17/realestate/fighting-to-preserve-the-magic-of-lower-fifth-avenue.html
2265,https://www.nytimes.com/2020/01/17/nyregion/hudson-yards-wall.html
2266,https://www.nytimes.com/2020/01/17/briefing/iran-grammy-awards-carlos-beltran.html
2267,https://www.nytimes.com/2020/01/17/podcasts/the-daily/bernie-sanders-latino.html
2268,https://www.nytimes.com/2020/01/17/business/bond-market-investments.html
2269,https://www.nytimes.com/2020/01/17/fashion/weddings/T-Kira-Madden-Hannah-Beresford-wedding-Vows.html
2270,https://www.nytimes.com/2020/01/17/business/dealbook/airbnb-stakeholders-corporate-governance.html
2271,https://www.nytimes.com/2020/01/17/business/health-care-investments.html
2272,https://www.nytimes.com/2020/01/17/business/stock-market-index-equal-weight.html
2273,https://www.nytimes.com/2020/01/17/world/asia/china-metoo-huang-xueqin.html
2274,https://www.nytimes.com/2020/01/17/business/stock-market.html
2275,https://www.nytimes.com/2020/01/17/business/stock-market-record.html
2276,https://www.nytimes.com/2020/01/17/your-money/philanthropy-family-foundations.html
2277,https://www.nytimes.com/2020/01/17/world/europe/ukraine-prime-minister-resigns.html
2278,https://www.nytimes.com/2020/01/17/business/small-value-stocks.html
2279,https://www.nytimes.com/2020/01/17/us/barbara-boxer-lobbying-firm.html
2280,https://www.nytimes.com/2020/01/17/world/asia/india-kashmir-camps.html
2281,https://www.nytimes.com/2020/01/17/technology/fbi-iphones.html
2282,https://www.nytimes.com/2020/01/17/business/car-insurance-costs.html
2283,https://www.nytimes.com/2020/01/17/realestate/five-stories-tall-and-made-of-wood.html
2284,https://www.nytimes.com/2020/01/17/sports/football/nfl-playoffs-conference-picks.html
2285,https://www.nytimes.com/2020/01/17/business/mutual-funds.html
2286,https://www.nytimes.com/2020/01/17/fashion/paris-virgil-abloh-thom-browne-rick-owens.html
2287,https://www.nytimes.com/2020/01/17/nyregion/sea-wall-nyc.html
2288,https://www.nytimes.com/2020/01/17/business/books-debt-personal-finance.html
2289,https://www.nytimes.com/2020/01/17/us/politics/latest-democratic-polls.html
2290,https://www.nytimes.com/2020/01/17/arts/music/juilliard-focus-festival.html
2291,https://www.nytimes.com/2020/01/17/arts/television/gillian-anderson.html
2292,https://www.nytimes.com/2020/01/17/business/profit-from-international-stocks.html
2293,https://www.nytimes.com/2020/01/17/arts/dance/frida-dutch-national-ballet.html
2294,https://www.nytimes.com/2020/01/17/us/politics/trump-impeachment-lawyers-starr-dershowitz.html
2295,https://www.nytimes.com/2020/01/17/opinion/tom-steyer-term-limits.html
2296,https://www.nytimes.com/2020/01/17/magazine/steel-rain-army-artillery.html
2297,https://www.nytimes.com/2020/01/17/dining/what-to-cook-this-weekend.html
2298,https://www.nytimes.com/2020/01/17/world/americas/roberto-alvim-brazil.html
2299,https://www.nytimes.com/2020/01/17/dining/seis-leches-cake-recipe.html
2300,https://www.nytimes.com/2020/01/17/well/live/fish-oil-supplements-tied-to-sperm-health.html
2301,https://www.nytimes.com/slideshow/2020/01/17/fashion/fashion-and-retail-honors.html
2302,https://www.nytimes.com/2020/01/17/style/schooled-in-fashion.html
2303,https://www.nytimes.com/2020/01/17/sports/football/san-francisco-49ers.html
2304,https://www.nytimes.com/2020/01/17/dining/chickpea-herb-salad-ottolenghi.html
2305,https://www.nytimes.com/2020/01/17/nyregion/east-village-explosion-maria-hrynenko-sentence.html
2306,https://www.nytimes.com/2020/01/17/opinion/gao-report-trump-impeachment.html
2307,https://www.nytimes.com/2020/01/17/sports/danny-drinkwater-lionel-messi.html
2308,https://www.nytimes.com/2020/01/17/arts/music/playlist-eminem-thundercat-jonas-brothers.html
2309,https://www.nytimes.com/2020/01/17/arts/music/gelsey-bell-fluxus-moma.html
2310,https://www.nytimes.com/2020/01/17/business/instagram-likes.html
2311,https://www.nytimes.com/2020/01/17/dining/lifes-best-dinners.html
2312,https://www.nytimes.com/2020/01/17/world/europe/libya-eu-russia-turkey.html
2313,https://www.nytimes.com/2020/01/17/us/politics/pompeo-ukraine-surveillance.html
2314,https://www.nytimes.com/2020/01/17/business/motion-sickness-self-driving-cars.html
2315,https://www.nytimes.com/2020/01/17/business/media/disney-fox-name.html
2316,https://www.nytimes.com/2020/01/17/world/canada/edmonton-wintercity-strategy.html
2317,https://www.nytimes.com/2020/01/17/movies/4dx-movie-lessons.html
2318,https://www.nytimes.com/2020/01/17/science/alligators-carcasses-scavengers.html
2319,https://www.nytimes.com/slideshow/2020/01/17/fashion/runway-mens/comme-des-garcons-homme-plus-fall-2020.html
2320,https://www.nytimes.com/2020/01/17/opinion/letters/democrats-primary.html
2321,https://www.nytimes.com/2020/01/17/arts/music/popcast-tiktok-viral-songs.html
2322,https://www.nytimes.com/2020/01/17/opinion/letters/trump-impeachment-trial.html
2323,https://www.nytimes.com/2020/01/17/arts/dance/porgy-and-bess-camille-a-brown.html
2324,https://www.nytimes.com/2020/01/17/technology/kids-smartphones-depression.html
2325,https://www.nytimes.com/2020/01/17/climate/juliana-climate-case.html
2326,https://www.nytimes.com/2020/01/17/world/europe/louvre-shut-strike.html
2327,https://www.nytimes.com/2020/01/17/world/asia/india-protests-aishe-ghosh.html
2328,https://www.nytimes.com/2020/01/17/world/canada/iran-plane-crash-canada-victims.html
2329,https://www.nytimes.com/2020/01/17/arts/design/outsider-art-fair-review.html
2330,https://www.nytimes.com/2020/01/17/style/love-letter-learning-to-love-while-blind.html
2331,https://www.nytimes.com/2020/01/17/health/china-coronavirus-airport-screening.html
2332,https://www.nytimes.com/2020/01/17/nyregion/reeaz-khan-immigration-maria-fuertes.html
2333,https://www.nytimes.com/slideshow/2020/01/17/fashion/runway-mens/dior-homme-fall-2020.html
2334,https://www.nytimes.com/2020/01/17/nyregion/harvey-weinstein-trial-jury.html
2335,https://www.nytimes.com/2020/01/17/your-money/thrift-savings-plan-esg-401k.html
2336,https://www.nytimes.com/2020/01/17/us/politics/ken-starr-impeachment-trump-clinton.html
2337,https://www.nytimes.com/2020/01/17/arts/television/avenue-5-review-hbo.html
2338,https://www.nytimes.com/2020/01/17/us/politics/alan-dershowitz-trump.html
2339,https://www.nytimes.com/2020/01/17/health/medicare-drug-costs.html
2340,https://www.nytimes.com/2020/01/17/us/visine-eye-drop-poisoning.html
2341,https://www.nytimes.com/2020/01/17/sports/oakland-raiders-49ers.html
2342,https://www.nytimes.com/2020/01/17/movies/oprah-winfrey-russell-simmons-movie.html
2343,https://www.nytimes.com/2020/01/17/nyregion/dr-robert-hadden-evelyn-yang.html
2344,https://www.nytimes.com/2020/01/17/books/review-american-dirt-jeanine-cummins.html
2345,https://www.nytimes.com/2020/01/17/us/politics/jay-sekulow-trump-impeachment.html
2346,https://www.nytimes.com/2020/01/17/style/harpers-bazaar-glenda-bailey.html
2347,https://www.nytimes.com/2020/01/17/opinion/democratic-candidates-2020.html
2348,https://www.nytimes.com/2020/01/17/nyregion/pop-smoke-stolen-rolls-royce.html
2349,https://www.nytimes.com/2020/01/17/us/politics/treasury-20-year-bond.html
2350,https://www.nytimes.com/2020/01/17/arts/design/portrait-of-a-lady-gustav-klimt.html
2351,https://www.nytimes.com/2020/01/17/theater/under-the-radar-festival.html
2352,https://www.nytimes.com/2020/01/17/us/politics/michelle-obama-school-nutrition-trump.html
2353,https://www.nytimes.com/2020/01/17/world/asia/ninez-cacho-olivares-dead.html
2354,https://www.nytimes.com/2020/01/17/health/jnj-risperdal-verdict-reduced.html
2355,https://www.nytimes.com/2020/01/17/us/politics/pat-cipollone-trump-legal-team.html
2356,https://www.nytimes.com/2020/01/17/us/supreme-court-electoral-college.html
2357,https://www.nytimes.com/2020/01/17/world/europe/russia-putin-state-council.html
2358,https://www.nytimes.com/2020/01/17/us/politics/women-voters-2020.html
2359,https://www.nytimes.com/2020/01/17/opinion/sunday/Marco-Rubio-China-trade-deal.html
2360,https://www.nytimes.com/2020/01/17/opinion/lev-parnas-maddow-interview.html
2361,https://www.nytimes.com/2020/01/17/podcasts/daily-newsletter-recorder-carlos-ghosn-impeachment.html
2362,https://www.nytimes.com/2020/01/17/health/antibiotics-resistance-new-drugs.html
2363,https://www.nytimes.com/2020/01/17/us/politics/next-democratic-debate-qualify.html
2364,https://www.nytimes.com/2020/01/17/business/dealbook/book-review-AI-business.html
2365,https://www.nytimes.com/2020/01/17/technology/antitrust-hearing-boulder-colorado.html
2366,https://www.nytimes.com/2020/01/17/arts/music/norma-tanega-dead.html
2367,https://www.nytimes.com/2020/01/17/science/spacex-launch-dragon.html
2368,https://www.nytimes.com/2020/01/17/us/politics/secret-service-treasury-homeland-security.html
2369,https://www.nytimes.com/2020/01/17/us/politics/robert-ray-trump-legal-team.html
2370,https://www.nytimes.com/2020/01/17/world/europe/brexit-women-impact.html
2371,https://www.nytimes.com/2020/01/17/us/supreme-court-contraception-coverage.html
2372,https://www.nytimes.com/2020/01/17/us/philip-van-cleave-vcdl-gun-rally.html
2373,https://www.nytimes.com/2020/01/17/business/stock-market-rally.html
2374,https://www.nytimes.com/2020/01/17/arts/design/park-avenue-armory-womens-suffrage.html
2375,https://www.nytimes.com/2020/01/17/books/review/podcast-tightrope-nicholas-kristof-Sheryl-WuDunn-world-without-work-daniel-susskind.html
2376,https://www.nytimes.com/2020/01/17/briefing/ken-starr-school-meals-nfl.html
2377,https://www.nytimes.com/2020/01/17/t-magazine/kean-etro.html
2378,https://www.nytimes.com/2020/01/17/arts/music/eminem-ariana-grande-lyrics.html
2379,https://www.nytimes.com/2020/01/17/us/politics/bloomberg-net-worth-super-tuesday.html
2380,https://www.nytimes.com/2020/01/17/arts/television/apu-simpsons-hank-azaria.html
2381,https://www.nytimes.com/2020/01/17/us/politics/trump-campaign-bundling.html
2382,https://www.nytimes.com/interactive/2020/world/year-in-weather.html
2383,https://www.nytimes.com/2020/01/17/opinion/trump-iran-suleimani.html
2384,https://www.nytimes.com/2020/01/17/sports/basketball/nba-zone-defense.html
2385,https://www.nytimes.com/2020/01/17/us/politics/jane-raskin-impeachment-trial.html
2386,https://www.nytimes.com/2020/01/17/us/politics/trump-impeachment-pelosi-sanders-biden.html
2387,https://www.nytimes.com/2020/01/17/us/virginia-gun-rally-explainer.html
2388,https://www.nytimes.com/2020/01/17/opinion/bill-weld-new-hampshire-primary.html
2389,https://www.nytimes.com/2020/01/17/opinion/war-has-ripple-effects.html
2390,https://www.nytimes.com/2020/01/17/us/politics/impeachment-briefing-team-trump.html
2391,https://www.nytimes.com/2020/01/17/crosswords/daily-puzzle-2020-01-18.html
2392,https://www.nytimes.com/2020/01/17/us/politics/trump-vaping-azar.html
2393,https://www.nytimes.com/2020/01/17/us/politics/democrats-lev-parnas-material.html
2394,https://www.nytimes.com/2020/01/18/todayspaper/quotation-of-the-day-tech-giants-bullied-us-rivals-testify.html
2395,https://www.nytimes.com/2020/01/18/world/australia/fires-donations-help.html
2396,https://www.nytimes.com/2020/01/18/arts/television/whats-on-tv-saturday-seven-worlds-one-planet-and-little-america.html
2397,https://www.nytimes.com/2020/01/18/sports/conor-mcgregor-and-ufc-attempt-a-shift-away-from-heel-status.html
2398,https://www.nytimes.com/2020/01/18/sports/sign-stealing.html
2399,https://www.nytimes.com/2020/01/18/sports/basketball/lakers-clippers-staples-center.html
2400,https://www.nytimes.com/2020/01/18/sports/tennis/amanda-anisimova-australian-open.html
2401,https://www.nytimes.com/2020/01/18/world/middleeast/libya-war-hifter-russia.html
2402,https://www.nytimes.com/2020/01/18/world/europe/italy-five-star.html
2403,https://www.nytimes.com/2020/01/18/us/politics/warren-vs-sanders-democratic-debate.html
2404,https://www.nytimes.com/2020/01/18/books/best-novels-teenagers.html
2405,https://www.nytimes.com/2020/01/18/us/womens-march.html
2406,https://www.nytimes.com/2020/01/18/briefing/11-of-our-best-weekend-reads.html
2407,https://www.nytimes.com/2020/01/18/style/self-care/veganuary-vegan-january.html
2408,https://www.nytimes.com/2020/01/18/travel/cruise-refunds.html
