,date,category_id,category,headline,articles,url
1142,2020-01-17,4,business,You Don’t Need to Travel to Profit From International Stocks,investor use indexes spot opportunity global stock market  add risk,https://www.nytimes.com/2020/01/17/business/profit-from-international-stocks.html
1143,2020-01-17,3,arts,"Frida Kahlo Could Barely Walk. In This Ballet, She Dances.",work premier dutch national ballet animate mexican painter emotional world artistic legacy,https://www.nytimes.com/2020/01/17/arts/dance/frida-dutch-national-ballet.html
1144,2020-01-17,2,politics,Trump Legal Team Adds Starr and Dershowitz for Senate Trial,ken starr third lawyer name team robert ray independent counsel investigate president bill clinton,https://www.nytimes.com/2020/01/17/us/politics/trump-impeachment-lawyers-starr-dershowitz.html
1145,2020-01-17,0,opinion,Another Thing Tom Steyer Is Wrong About,proponent term limit  naïve cynical sometimes,https://www.nytimes.com/2020/01/17/opinion/tom-steyer-term-limits.html
1146,2020-01-17,1,world,Brazil’s Top Culture Official Fired Over Speech Evoking Nazi Propaganda,speech president jair bolsonaro culture secretary late flash point debate art freedom expression conservative government,https://www.nytimes.com/2020/01/17/world/americas/roberto-alvim-brazil.html
1147,2020-01-17,5,sports,A Rival’s Advice Put the 49ers on a Super Bowl Path,san francisco success season root process initiate  year ago kyle shanahan john lynch also tip raven john harbaugh,https://www.nytimes.com/2020/01/17/sports/football/san-francisco-49ers.html
1148,2020-01-17,0,opinion,The Real Risks of Republicans’ Burying Their Heads in the Sand,g p senator harm congress turn away new testimony information relevant impeachment,https://www.nytimes.com/2020/01/17/opinion/gao-report-trump-impeachment.html
1149,2020-01-17,5,sports,The Ballad of Danny Drinkwater,fall premier league champion show precarious soccer career damage inflict  bad choice,https://www.nytimes.com/2020/01/17/sports/danny-drinkwater-lionel-messi.html
1150,2020-01-17,3,arts,"Eminem’s Clumsy Statement on Gun Violence, and 9 More New Songs",hear track thundercat u girl sunny jain others,https://www.nytimes.com/2020/01/17/arts/music/playlist-eminem-thundercat-jonas-brothers.html
1151,2020-01-17,3,arts,She’s Your Guide to the Sound World of Fluxus,gelsey bell wide range singer composer scholar lead listen session work moma sound archive,https://www.nytimes.com/2020/01/17/arts/music/gelsey-bell-fluxus-moma.html
1152,2020-01-17,4,business,This Is the Guy Who’s Taking Away the Likes,adam mosseri chieftain instagram want keep platform safe special space mean learn mistake parent company facebook,https://www.nytimes.com/2020/01/17/business/instagram-likes.html
1153,2020-01-17,1,world,Why Europe Is Finally Paying Attention to Libya,potential oil gas bonanza intensify jockey libya fate precarious internationally backed government hang balance continent suddenly get involve,https://www.nytimes.com/2020/01/17/world/europe/libya-eu-russia-turkey.html
1154,2020-01-17,2,politics,Pompeo Says He ‘Never Heard’ That Ambassador Might Be Under Surveillance,diplomat seethe secretary state lack outward support marie l yovanovitch abruptly pull ukraine attack president trump ally,https://www.nytimes.com/2020/01/17/us/politics/pompeo-ukraine-surveillance.html
1155,2020-01-17,4,business,Avoiding Carsickness When the Cars Drive Themselves,future let people focus work instead drive daily commute many  conquer motion sickness read memos tweet researcher work fix,https://www.nytimes.com/2020/01/17/business/motion-sickness-self-driving-cars.html
1156,2020-01-17,4,business,Disney Drops Fox From Names of Studios It Bought From Rupert Murdoch,name change mean consumer mistakenly connect disney own studio mr murdoch polarize fox news,https://www.nytimes.com/2020/01/17/business/media/disney-fox-name.html
1157,2020-01-17,1,world,Welcoming Winter’s Cold Embrace, year ago edmonton begin ambitious program plan city program winter mind,https://www.nytimes.com/2020/01/17/world/canada/edmonton-wintercity-strategy.html
1158,2020-01-17,0,opinion,Issues of Gender and Electability in the Democratic Race,reader discuss  woman elect president  people vote base electability rather personal preference,https://www.nytimes.com/2020/01/17/opinion/letters/democrats-primary.html
1159,2020-01-17,3,arts,How TikTok Is Killing the Radio Songwriter,song work  second burst different track succeed fm dial,https://www.nytimes.com/2020/01/17/arts/music/popcast-tiktok-viral-songs.html
1160,2020-01-17,0,opinion,The Opening Moves in the Trump Impeachment Trial, reader cynical g p senator promise impartiality  point president get ukrainian investigation one want,https://www.nytimes.com/2020/01/17/opinion/letters/trump-impeachment-trial.html
1161,2020-01-17,3,arts,Lifting Off in ‘Porgy and Bess’,watch portion camille brown choreography production metropolitan opera,https://www.nytimes.com/2020/01/17/arts/dance/porgy-and-bess-camille-a-brown.html
1162,2020-01-17,1,world,"French Strikers Shut Down the Louvre, Setting a New Target in a Pension Fight",protester angry government pension reform prevent visitor enter museum  french capital visit site,https://www.nytimes.com/2020/01/17/world/europe/louvre-shut-strike.html
1163,2020-01-17,1,world,A Blow to the Head Makes an Instant Hero in India,aishe ghosh young woman set  campus demonstration become icon india grow protest movement,https://www.nytimes.com/2020/01/17/world/asia/india-protests-aishe-ghosh.html
1164,2020-01-17,1,world,Canada Offers Compensation to Families of Victims of Plane Downed in Iran,prime minister justin trudeau say payment canadian family victim absolve iran provide compensation,https://www.nytimes.com/2020/01/17/world/canada/iran-plane-crash-canada-victims.html
1165,2020-01-17,3,arts,The Outsider Art Fair 2020: 7 Must-See Exhibits,critic explores yuichiro ukai pen marker dinosaur samurai ceramic animal peruvian amazon photography vivian maier,https://www.nytimes.com/2020/01/17/arts/design/outsider-art-fair-review.html
1166,2020-01-17,2,politics,"Ken Starr Returns to the Impeachment Fray, This Time for the Defense",independent counsel  investigation result senate trial president bill clinton join team defend president trump,https://www.nytimes.com/2020/01/17/us/politics/ken-starr-impeachment-trump-clinton.html
1167,2020-01-17,3,arts,"Review: HBO’s ‘Avenue 5,’ a Tale of a Fateful Trip (in Space)",armando iannucci new comedy star hugh laurie captain interplanetary cruise ship long long way veep,https://www.nytimes.com/2020/01/17/arts/television/avenue-5-review-hbo.html
1168,2020-01-17,2,politics,Alan Dershowitz Adds Trump to the List of His High-Profile Clients,past client include claus von bülow j simpson  tyson jeffrey epstein wealthy financier accuse sex traffic kill last year manhattan jail,https://www.nytimes.com/2020/01/17/us/politics/alan-dershowitz-trump.html
1169,2020-01-17,5,sports,The Raiders Left Oakland. The 49ers Want to Take It.,win  team fan delicate exercise even doorstep super bowl franchise abandon region,https://www.nytimes.com/2020/01/17/sports/oakland-raiders-49ers.html
1170,2020-01-17,2,politics,"In Jay Sekulow, Trump Taps Longtime Loyalist for Impeachment Defense",mr sekulow co lead president impeachment defense team stay mr trump personal lawyer others leave post,https://www.nytimes.com/2020/01/17/us/politics/jay-sekulow-trump-impeachment.html
1171,2020-01-17,0,opinion,Which Candidate Would You Endorse?,thousand reader tell  think lead democratic party country,https://www.nytimes.com/2020/01/17/opinion/democratic-candidates-2020.html
1172,2020-01-17,2,politics,"With Deficit Swelling, U.S. Will Issue New Class of Bonds",treasury department plan roll  year bond year first time  ,https://www.nytimes.com/2020/01/17/us/politics/treasury-20-year-bond.html
1173,2020-01-17,3,arts,"Klimt Painting Found in Museum’s Wall Is Authentic, Experts Say",gardener find paint wall italian museum steal almost  year ago,https://www.nytimes.com/2020/01/17/arts/design/portrait-of-a-lady-gustav-klimt.html
1174,2020-01-17,2,politics,Trump Targets Michelle Obama’s School Nutrition Guidelines on Her Birthday,agriculture department propose rule  unravel nutrition standard set mrs obama first lady,https://www.nytimes.com/2020/01/17/us/politics/michelle-obama-school-nutrition-trump.html
1175,2020-01-17,1,world,"Ninez Cacho-Olivares, Journalist and Critic of Marcos, Dies at 78", cadre newswoman face philippine dictator later unexpectedly turn around support president rodrigo duterte,https://www.nytimes.com/2020/01/17/world/asia/ninez-cacho-olivares-dead.html
1176,2020-01-17,2,politics,Pat Cipollone: White House Counsel Who Will Help Lead Trump Legal Team,top white house lawyer less resistant president trump whims wish previous counsel,https://www.nytimes.com/2020/01/17/us/politics/pat-cipollone-trump-legal-team.html
1177,2020-01-17,1,world,Putin and the Art of Stepping Down Gracefully While Keeping a Grip on Power,russian president  leave presidency  retire  dangerous russian stability,https://www.nytimes.com/2020/01/17/world/europe/russia-putin-state-council.html
1178,2020-01-17,2,politics,Why Electing a Female President Is Secondary for Some Women,trump era voter say power symbolic first overshadow anxiety defeat,https://www.nytimes.com/2020/01/17/us/politics/women-voters-2020.html
1179,2020-01-17,0,opinion,Marco Rubio: Investing in China Is Not a Good Deal,result american capital flow regime undermines country win,https://www.nytimes.com/2020/01/17/opinion/sunday/Marco-Rubio-China-trade-deal.html
1180,2020-01-17,0,opinion,When Trump’s Thugs Turn on Him,lev parnas show  trumpism ,https://www.nytimes.com/2020/01/17/opinion/lev-parnas-maddow-interview.html
1181,2020-01-17,2,politics,Democrats Can Qualify for the Next Debate by Winning a Single Delegate in Iowa,candidate  andrew yang michael r bloomberg exclude last debate take new path stage next  hold feb  new hampshire,https://www.nytimes.com/2020/01/17/us/politics/next-democratic-debate-qualify.html
1182,2020-01-17,4,business,Review: Competing in the Digital Age, new book examine digital technology transform business economy look result ethical regulatory concern,https://www.nytimes.com/2020/01/17/business/dealbook/book-review-AI-business.html
1183,2020-01-17,3,arts,"Norma Tanega, Who Sang About a Cat Named Dog, Dies at 80", hit record memorable  quirkily title song freedom dream cat really name dog,https://www.nytimes.com/2020/01/17/arts/music/norma-tanega-dead.html
1184,2020-01-17,2,politics,Report Says Secret Service Return to Treasury Could Harm Homeland Security,white house likely propose secret service return treasury administration report warn damage  homeland security department,https://www.nytimes.com/2020/01/17/us/politics/secret-service-treasury-homeland-security.html
1185,2020-01-17,2,politics,Robert Ray Wanted to Indict Clinton. He Thinks Trump Will Be Vindicated.,ken starr successor mr ray end striking deal prevent mr clinton prosecute,https://www.nytimes.com/2020/01/17/us/politics/robert-ray-trump-legal-team.html
1186,2020-01-17,1,world,"With Brexit Looming, Experts Worry Women May Be Hit Hardest",britain withdrawal european union  lead job cut particularly woman rollback slew legal protection,https://www.nytimes.com/2020/01/17/world/europe/brexit-women-impact.html
1187,2020-01-17,4,business,Rejoice Over the Markets’ Marvelous Rallies. Then Worry.,month amaze stock bond market gain investor reason celebrate hold outsize profit,https://www.nytimes.com/2020/01/17/business/stock-market-rally.html
1188,2020-01-17,3,arts,Park Avenue Armory Celebrates Women’s Suffrage With 100 Artists,mark  year  ratification  amendment armory group  cultural institution commission work woman,https://www.nytimes.com/2020/01/17/arts/design/park-avenue-armory-womens-suffrage.html
1189,2020-01-17,3,arts,Eminem Faces Backlash Over Lyrics About Deadly Attack at Ariana Grande Concert,mayor manchester england say new song rapper unnecessarily hurtful deeply disrespectful,https://www.nytimes.com/2020/01/17/arts/music/eminem-ariana-grande-lyrics.html
1190,2020-01-17,2,politics,Michael Bloomberg Can Keep Details of His Wealth Hidden Until After Super Tuesday,multibillionaire presidential candidate flood country television digital ad receive second extension federal election commission,https://www.nytimes.com/2020/01/17/us/politics/bloomberg-net-worth-super-tuesday.html
1191,2020-01-17,3,arts,Hank Azaria Will No Longer Voice Apu on ‘The Simpsons’,voice actor step away character criticize racial stereotype   convenience store owner erase cartoon,https://www.nytimes.com/2020/01/17/arts/television/apu-simpsons-hank-azaria.html
1192,2020-01-17,2,politics,Trump Campaign Plans Greater Focus on ‘Bundlers’,successful raise small contribution online  figure one wealthy donor campaign want tap supporter bundle contribution friend business associate,https://www.nytimes.com/2020/01/17/us/politics/trump-campaign-bundling.html
1193,2020-01-17,1,world,How Much Warmer Was Your City in 2019?,database   city compile accuweather  percent saw average temperature high normal last year,https://www.nytimes.com/interactive/2020/world/year-in-weather.html
1194,2020-01-17,0,opinion,"No, Mr. President, It Does Really Matter",trump clear rationale kill iran top general much foreign policy,https://www.nytimes.com/2020/01/17/opinion/trump-iran-suleimani.html
1195,2020-01-18,5,sports,The N.B.A. Embraces a ‘Trash’ Defense,zone scheme draw share cynicism pro team use often find success,https://www.nytimes.com/2020/01/17/sports/basketball/nba-zone-defense.html
1196,2020-01-18,2,politics,"Jane Raskin, Who Helped Trump in Mueller Inquiry, Joins President’s Defense Team",m raskin work justice department reagan administration constant little know presence mr trump orbit  mueller inquiry,https://www.nytimes.com/2020/01/17/us/politics/jane-raskin-impeachment-trial.html
1197,2020-01-18,2,politics,"How Trump Is Spreading a Conspiracy Theory About Pelosi, Biden and Sanders",president trump claim nancy pelosi intentionally undermined bernie sander presidential campaign delay impeachment trial mr sander denounce theory friday,https://www.nytimes.com/2020/01/17/us/politics/trump-impeachment-pelosi-sanders-biden.html
1198,2020-01-18,0,opinion,Can Anyone Save the G.O.P.?,bill weld try granite state carom shot,https://www.nytimes.com/2020/01/17/opinion/bill-weld-new-hampshire-primary.html
1199,2020-01-18,0,opinion,War Has Ripple Effects,military widow know true cost conflict,https://www.nytimes.com/2020/01/17/opinion/war-has-ripple-effects.html
1200,2020-01-18,2,politics,Impeachment Briefing: Team Trump,mr trump defense team include favorite television personality several personal lawyer,https://www.nytimes.com/2020/01/17/us/politics/impeachment-briefing-team-trump.html
1201,2020-01-18,2,politics,"In Oval Office Meeting, Trump Expresses Regret on Vaping Policy",president interrupt meeting campaign adviser scold health human service secretary administration ban flavor e cigarette,https://www.nytimes.com/2020/01/17/us/politics/trump-vaping-azar.html
1202,2020-01-18,2,politics,Democrats Release More Material From Lev Parnas on Ukraine Campaign,text raise question information suggest united state ambassador ukraine surveillance,https://www.nytimes.com/2020/01/17/us/politics/democrats-lev-parnas-material.html
1203,2020-01-18,1,world,Donations Are Pouring Into Australia. Now What?,people  world respond fire crisis organization find try efficiently distribute ten million dollar,https://www.nytimes.com/2020/01/18/world/australia/fires-donations-help.html
1204,2020-01-18,3,arts,"What’s on TV Saturday: ‘Seven Worlds, One Planet’ and ‘Little America’",new nature series debut  cable network apple tv  highlight immigrant story little america,https://www.nytimes.com/2020/01/18/arts/television/whats-on-tv-saturday-seven-worlds-one-planet-and-little-america.html
1205,2020-01-18,5,sports,Conor McGregor and U.F.C. Attempt a Shift Away from Heel Status,selective spin mixed martial art promotion bill big star past legal trouble  loss october ,https://www.nytimes.com/2020/01/18/sports/conor-mcgregor-and-ufc-attempt-a-shift-away-from-heel-status.html
1206,2020-01-18,5,sports,Technology Throws a Curveball to a Sport Built on Deceit. Or Is It Gamesmanship?,baseball sign steal scandal reflect blur line clever breaking rule distinction baseball unique code behavior long wrestle,https://www.nytimes.com/2020/01/18/sports/sign-stealing.html
1207,2020-01-18,5,sports,Lakers and Clippers: The Back-to-Back to Beware,rarely  los angeles n b team good time great visit opponent struggle,https://www.nytimes.com/2020/01/18/sports/basketball/lakers-clippers-staples-center.html
1208,2020-01-18,5,sports,A Grieving Young Tennis Star Finds Solace on the Court,amanda anisimova career soar last summer father sudden death change everything  deep love sport connection family history,https://www.nytimes.com/2020/01/18/sports/tennis/amanda-anisimova-australian-open.html
1209,2020-01-18,1,world,"As Libya Descends Into Chaos, Foreign Powers Look for a Way Out",meet berlin sunday seek exit  middle  intractable proxy war,https://www.nytimes.com/2020/01/18/world/middleeast/libya-war-hifter-russia.html
1210,2020-01-18,1,world,"As Five Star Party Risks Implosion, Italy Fears the Fallout",populist upend italian politics struggle defection plummet poll number compromise government come next  worse,https://www.nytimes.com/2020/01/18/world/europe/italy-five-star.html
1211,2020-01-18,2,politics,Sanders vs. Warren: This Week in the 2020 Race,senator bernie sander elizabeth warren argue say private  meet dispute take center stage debate cory booker say goodbye,https://www.nytimes.com/2020/01/18/us/politics/warren-vs-sanders-democratic-debate.html
1212,2020-01-18,2,politics,"Sex, Power and Fury: The Mystery of a Death at Guantánamo Bay",federal trial former commander naval base put spotlight life isolate secretive outpost best know terrorist court prison,https://www.nytimes.com/2020/01/18/us/politics/guantanamo-bay-mystery-death.html
1213,2020-01-18,2,politics,Would a 37-Year-Old Woman Be Where Pete Buttigieg Is?,conversation  year old woman politics  offer answer,https://www.nytimes.com/2020/01/18/us/politics/pete-buttigieg-political-experience.html
1214,2020-01-18,5,sports,The Rise and Sudden Fall of the Houston Astros,aggressive innovative strategy push club pinnacle baseball cheat scandal tarnish accomplishment leave sport reel,https://www.nytimes.com/2020/01/18/sports/houston-astros-cheating.html
1215,2020-01-18,1,world,S.U.V. in Forbidden City Prompts Rage at China’s Rich, woman pose mercedes revere site usually bar vehicle become unwilling symbol wealth privilege president xi jinping promise rein,https://www.nytimes.com/2020/01/18/world/asia/forbidden-city-car-photo.html
1216,2020-01-18,1,world,"Downed Plane’s Black Boxes Will Go to Ukraine, Iranian Media Says",spokeswoman ukraine president say  confirm authority receive data recorder jet iran mistakenly shoot kill ,https://www.nytimes.com/2020/01/18/world/middleeast/ukraine-plane-crash-black-boxes-iran.html
1217,2020-01-18,0,opinion,How Did Americans Lose Faith in Everything?,institution lose capacity mold character become platform performance instead,https://www.nytimes.com/2020/01/18/opinion/sunday/institutions-trust.html
1218,2020-01-18,0,opinion,Venezuela’s Only Choice Left,juan guaidó harness renew international support obtain electoral condition lead free fair election,https://www.nytimes.com/2020/01/18/opinion/venezuela-guaido-maduro.html
1219,2020-01-18,0,opinion,The Changing Colors of Istanbul,orhan pamuk walk city photograph street night discover new light new reality,https://www.nytimes.com/2020/01/18/opinion/the-changing-colors-of-istanbul.html
1220,2020-01-18,0,opinion,The Book That Changed My Life,reader offer heartfelt tribute power write word pay homage orwell thoreau betty friedan julia child dr seuss name,https://www.nytimes.com/2020/01/18/opinion/letters/influential-books.html
1221,2020-01-18,2,politics,"Impeachment Trial Puts Susan Collins, Stung by Kavanaugh Backlash, Under Scrutiny", term maine senator cross party line vote president clinton impeachment  decide  break president trump,https://www.nytimes.com/2020/01/18/us/politics/impeachment-susan-collins.html
1222,2020-01-18,5,sports,How Conor McGregor Beat Donald Cerrone at U.F.C. 246,conor mcgregor u f c big star stop donald cerrone quick explosive flurry strike,https://www.nytimes.com/2020/01/18/sports/cowboy-vs-mcgregor.html
1223,2020-01-18,1,world,Harry and Meghan Give Up Royal Titles and Forgo State Funding,agreement represent  dramatic rupture  british royal family  king edward viii abdicate throne  marry american woman wallis simpson,https://www.nytimes.com/2020/01/18/world/europe/meghan-harry-royals-uk.html
1224,2020-01-18,3,arts,"Peter Larkin, Stage Designer With a Funky Asterisk, Dies at 93",broadway work  tony award different audience know  design parliament funkadelic mothership,https://www.nytimes.com/2020/01/18/arts/peter-larkin-dead.html
1225,2020-01-18,0,opinion,Are My Friends’ Deaths Their Fault or Ours?, move point finger offer help hand,https://www.nytimes.com/2020/01/18/opinion/sunday/deaths-despair-personal-responsibility.html
1226,2020-01-18,0,opinion,Senate Republicans Are Bathed in Shame,impartial justice protection trump cost,https://www.nytimes.com/2020/01/18/opinion/sunday/republicans-trump-impeachment.html
1227,2020-01-18,0,opinion,Starr Chamber: The Sequel,president trump reach deep perv barrel defense team,https://www.nytimes.com/2020/01/18/opinion/sunday/starr-dershowitz-trump-epstein.html
1228,2020-01-18,0,opinion,The Chinese Population Crisis,communist cruelty western folly build underpopulation bomb,https://www.nytimes.com/2020/01/18/opinion/sunday/the-chinese-population-crisis.html
1229,2020-01-18,0,opinion,"Capt. ‘Sully’ Sullenberger: Like Joe Biden, I Once Stuttered, Too. I Dare You to Mock Me.",retire pilot responds recent comment president daughter law lara trump way former vice president talk,https://www.nytimes.com/2020/01/18/opinion/sully-biden-stutter-lara-trump.html
1230,2020-01-18,1,world,Clashes Shake Beirut as Anti-Government Protests Explode in Violence,demonstrator security force battle bad violence yet  month protest lebanon political elite,https://www.nytimes.com/2020/01/18/world/middleeast/clashes-shake-beirut-as-anti-government-protests-explode-in-violence.html
1231,2020-01-18,0,opinion,Putin the Immortal,russian leader maneuver stay power indefinitely stop,https://www.nytimes.com/2020/01/18/opinion/putin-russia.html
1232,2020-01-18,0,opinion,How the ‘Sharing’ Economy Erodes Both Privacy and Trust,participate service  airbnb expose,https://www.nytimes.com/2020/01/18/opinion/sunday/privacy-trust.html
1233,2020-01-18,2,politics,Trump’s Defense Team Calls Impeachment Charges ‘Brazen’ as Democrats Make Legal Case, page filing formally respond impeachment charge president trump lawyer reject case illegitimate describe effort remove dangerous,https://www.nytimes.com/2020/01/18/us/politics/house-trump-impeachment.html
1234,2020-01-18,3,arts,"Barry Tuckwell, French Horn Virtuoso, Is Dead at 88",widely consider fine player era say inspire  generation horn player   year,https://www.nytimes.com/2020/01/18/arts/music/barry-tuckwell-dead.html
1235,2020-01-18,1,world,Battered but Resilient After China’s Crackdown,ancient muslim town yarkand cultural cradle uighur experience mass detention rare visit reveal people endured upheaval,https://www.nytimes.com/2020/01/18/world/asia/china-uighurs-xinjiang-yarkand.html
1236,2020-01-19,2,politics,Sanders and Warren Try to Tone Down Rift. Some of Their Supporters Seem Less Willing., progressive candidate seem try play difference come view  week many supporter ready move,https://www.nytimes.com/2020/01/18/us/politics/bernie-sanders-elizabeth-warren.html
1237,2020-01-19,1,world,Facebook Apologizes for Vulgar Translation of Chinese Leader’s Name,happen take step ensure happen company say,https://www.nytimes.com/2020/01/18/world/asia/facebook-xi-jinping.html
1238,2020-01-19,1,world,A Surge of Migrants Rushes a Mexican Border Crossing,late influx guatemala test mexico resolve restrict movement undocumented migrant pressure unite state,https://www.nytimes.com/2020/01/18/world/americas/a-surge-of-migrants-rushes-a-mexican-border-crossing.html
1239,2020-01-19,1,world,Deadly Mystery Virus Reported in 2 New Chinese Cities and South Korea,spread  illness  city come ahead lunar new year hundred million travel,https://www.nytimes.com/2020/01/18/world/asia/china-virus-wuhan-coronavirus.html
1240,2020-01-19,2,politics,Biden and Sanders Clash Over Social Security,joseph r biden jr adviser sander campaign exchange sharp accusation record  presidential candidate chase overlap slice blue collar voter,https://www.nytimes.com/2020/01/18/us/politics/joe-biden-bernie-sanders-social-security.html
1241,2020-01-19,3,arts,What’s on TV Sunday: ‘Avenue 5’ and ‘9-1-1: Lone Star’,night premiere space tourism comedy debut hbo    spinoff come fox mystery series arrive pbs,https://www.nytimes.com/2020/01/19/arts/television/whats-on-tv-sunday-avenue-5-and-9-1-1-lone-star.html
1242,2020-01-19,5,sports,Australian Open 2020: What to Expect,reign champion naomi osaka novak djokovic play well lot potential drama,https://www.nytimes.com/2020/01/19/sports/tennis/australian-open.html
1243,2020-01-19,1,world,These Syrian Women Rarely Left the House. Then the Men Disappeared.,part syria woman step home rarely least war come relish newfound independence,https://www.nytimes.com/2020/01/19/world/middleeast/syria-war-women.html
1244,2020-01-19,1,world,Ukraine’s President Said He’d Fight Corruption. Resistance Is Fierce.,volodymyr zelensky take oligarchs organize crime domestic test geopolitical consequence,https://www.nytimes.com/2020/01/19/world/europe/zelensky-ukraine-corruption.html
1245,2020-01-19,4,business,Davos by the Numbers,fact figure flow freely annual gathering switzerland,https://www.nytimes.com/2020/01/19/business/davos-numbers.html
1246,2020-01-19,4,business,Hoping to Shape the Conversation at Davos,member global shaper community network young people world economic forum talk hop accomplish year summit,https://www.nytimes.com/2020/01/19/business/economy/global-shapers-davos.html
1247,2020-01-19,4,business,A Look at Davos Through the Years,many memorable face moment annual gathering world economic forum switzerland stand,https://www.nytimes.com/2020/01/19/business/davos-world-economic-forum.html
1248,2020-01-19,4,business,The Week in Business: Hot Topic at Davos, apple take trump standoff iphone privacy,https://www.nytimes.com/2020/01/19/business/with-interest-davos-trade-trump-climate.html
1249,2020-01-19,4,business,Even C-SPAN Is Piqued: Senate Puts Limits on Trial Coverage,senate control cameras impeachment trial limit viewer see reporter confine roped area,https://www.nytimes.com/2020/01/19/business/media/senate-impeachment-trial-media.html
1250,2020-01-19,1,world,Huawei Executive Meng Wanzhou’s Extradition Fight: What to Know,canadian judge hear evidence  extradite meng wanzhou company chief financial officer unite state face fraud charge need know,https://www.nytimes.com/2020/01/19/world/canada/19meng-wanzhou-extradition-huawei.html
1251,2020-01-19,0,opinion,Roger Federer Will Always Be the Greatest (Even if He’s Not),maybe tell wrong story rivalry rafael nadal,https://www.nytimes.com/2020/01/19/opinion/nadal-federer-tennis.html
1252,2020-01-19,1,world,Bodies of Ukrainians Killed in Iran Plane Crash Are Returned Home,president volodymyr zelensky attend ceremony  ukrainian kill airliner shot iran,https://www.nytimes.com/2020/01/19/world/europe/ukraine-plane-crash-victims.html
1253,2020-01-19,1,world,75 Drug Cartel Members Tunnel Out of Paraguay Prison,government know week brazilian drug cartel plot prison break unable stop,https://www.nytimes.com/2020/01/19/world/americas/paraguay-prison-escape-tunnel.html
1254,2020-01-19,1,world,Harry and Meghan’s Hard Exit,couple wish carve progressive role lead loss perk privilege title,https://www.nytimes.com/2020/01/19/world/europe/harry-meghan-royal.html
1255,2020-01-19,0,opinion,Will The Chicago Tribune Be the Next Newspaper Picked to the Bone?,journalist worry new york hedge fund big stake paper impose draconian cut elsewhere,https://www.nytimes.com/2020/01/19/opinion/chicago-tribune-alden-capital.html
1256,2020-01-19,1,world,How U.S. Firms Helped Africa’s Richest Woman Exploit Her Country’s Wealth,isabel do santos daughter angola former president build empire country mire corruption western consultant adviser,https://www.nytimes.com/2020/01/19/world/africa/isabel-dos-santos-angola.html
1257,2020-01-19,2,politics,"As Protests in South America Surged, So Did Russian Trolls on Twitter, U.S. Finds",state department analyst find russian link twitter account seek sow confusion south american nation oppose moscow back government venezuela,https://www.nytimes.com/2020/01/19/us/politics/south-america-russian-twitter.html
1258,2020-01-19,3,arts,A Dance Steals the Show at an Opera Festival,prototype annual exploration new opera encompass cion haunt south african mixture choreography voice,https://www.nytimes.com/2020/01/19/arts/music/prototype-festival-opera.html
1259,2020-01-19,1,world,Toll in Attack on Yemen Military Base Rises to at Least 76,top u n official warn rebel assault government force  set back peace effort,https://www.nytimes.com/2020/01/19/world/middleeast/yemen-military-base-attack.html
1260,2020-01-19,1,world,"‘Chewing Gum Tycoon’ of Lotte Group, Shin Kyuk-ho, Dies at 98",mr shin transform small business postwar tokyo corporate giant span south korea japan,https://www.nytimes.com/2020/01/19/world/asia/lotte-shin-kyuk-ho-dies.html
1261,2020-01-19,5,sports,"As Australian Open Begins, Pollution From Fires Is in Play",organizer year first grand slam tournament say suspend play outdoors pollution level become hazardous,https://www.nytimes.com/2020/01/19/sports/tennis/australian-open-fires.html
1262,2020-01-19,2,politics,Where Is Cory Gardner?,senate impeachment trial president trump near republican senator colorado go ground try keep moderate independent corner face tough election race,https://www.nytimes.com/2020/01/19/us/politics/cory-gardner-colorado-trump.html
1263,2020-01-19,1,world,International Powers Call for Cease-Fire in Libya’s Long Civil War,berlin meeting russia turkey country pledge end interference north african nation make way peace effort,https://www.nytimes.com/2020/01/19/world/africa/libya-peace-talks-berlin-summit.html
1264,2020-01-19,0,opinion,How We Make Our Choice,podcast introduction time editorial board,https://www.nytimes.com/2020/01/19/opinion/choice-endorsement-podcast.html
1265,2020-01-19,5,sports,Manchester United Clings to Moral Victories After Yet Another Loss,plan foil early header late mohamed salah winner expose grow chasm quality separate  bitter rival,https://www.nytimes.com/2020/01/19/sports/liverpool-man-united.html
1266,2020-01-19,1,world,"Yellow or Blue? In Hong Kong, Businesses Choose Political Sides",shop restaurant label either yellow note support city protest movement blue support police move big economic impact,https://www.nytimes.com/2020/01/19/world/asia/hong-kong-protests-yellow-blue.html
1267,2020-01-19,4,business,"In a Sharp Downturn, College Can Be a Shock Absorber",lesson last recession harsh clear public college need plenty money economic decline,https://www.nytimes.com/2020/01/19/business/college-downturn-absorber.html
1268,2020-01-19,2,politics,The Big Ask of Black Voters: Trust the Government,bernie sander elizabeth warren pete buttigieg try woo old black voter policy policy  struggle win support,https://www.nytimes.com/2020/01/19/us/politics/bernie-sanders-black-vote-elizabeth-warren.html
1269,2020-01-19,1,world,"Juan Guaidó, Venezuela Opposition Leader, Defies Travel Ban",mr guaidó cross colombia risky move  land jail seek much need leverage president nicolás maduro,https://www.nytimes.com/2020/01/19/world/americas/venezuela-guaido.html
1270,2020-01-19,2,politics,The Trial That Would Be a Template,twenty  year ago president bill clinton bring charge high crime misdemeanor big difference president trump face,https://www.nytimes.com/2020/01/19/us/politics/clinton-impeachment-trial.html
