,date,category_id,category,headline,articles,url
1342,2020-01-21,2,politics,Trump Impeachment: What to Expect as the Senate Trial Begins Today,trial starts earnest contentious debate rules oral arguments commence later week,https://www.nytimes.com/2020/01/21/us/politics/trump.html
1343,2020-01-21,0,opinion,The Road to Auschwitz Wasn’t Paved With Indifference,upstanders avoid genocides make sure help along,https://www.nytimes.com/2020/01/21/opinion/auschwitz-bystander-theory.html
1344,2020-01-21,0,opinion,The Rebellion Against the Elites in Latin America,widespread sentiment dissatisfaction lack fairness driving protests across region,https://www.nytimes.com/2020/01/21/opinion/international-world/latin-america-elites-protests.html
1345,2020-01-21,0,opinion,How to Convince a White Realtor You’re Middle Class,black people expend daily energy counteract racial stereotypes get fair treatment,https://www.nytimes.com/2020/01/21/opinion/black-discrimination-study.html
1346,2020-01-21,2,politics,Biden Dismisses Doubts on His Black Support: ‘You Know Better. You Know Better.’,joe biden forceful remarks made event iowa focused voters color reflected intensifying competition senator bernie sanders state,https://www.nytimes.com/2020/01/21/us/politics/joe-biden-iowa-black-voters.html
1347,2020-01-21,0,opinion,Baseball’s Existential Crisis,astros cheating scandal calls question fundamental values game,https://www.nytimes.com/2020/01/21/opinion/the-astros-cheating.html
1348,2020-01-21,2,politics,"A Challenge for the Trial: 100 Senators Who Love to Talk, Sitting in Silence",senators must give cellphones speeches sit silently desks duration impeachment trial,https://www.nytimes.com/2020/01/21/us/politics/senate-impeachment.html
1349,2020-01-21,0,opinion,"Dear Harry and Meghan, Some Friendly Canadian Advice",one thing stick drake,https://www.nytimes.com/2020/01/21/opinion/harry-meghan-canada.html
1350,2020-01-21,0,opinion,Game: Can You Defeat the Privacy Chicken?,easy win give personal information chicken,https://www.nytimes.com/interactive/2020/01/21/opinion/privacy-chicken-game.html
1351,2020-01-21,1,world,Iran Admits Firing 2 Missiles at Jet and Says It’s Studying Effect,also appeared walk back promise send jet data recorders abroad analysis asking united states france send necessary equipment iran instead,https://www.nytimes.com/2020/01/21/world/middleeast/iran-plane-crash-missiles.html
1352,2020-01-21,4,business,Davos Warms to Trump’s Results (if Not Him Personally),many elite gather world economic forum horrified election seem come accept u president,https://www.nytimes.com/2020/01/21/business/dealbook/trump-davos-world-economic-forum.html
1353,2020-01-21,1,world,Ex-President of Interpol Is Sent to Prison for Bribery in China,meng hongwei high ranking chinese police official sentenced 13 half years wife said victim political vendetta,https://www.nytimes.com/2020/01/21/world/asia/interpol-china-meng-hongwei.html
1354,2020-01-21,1,world,Why These Australia Fires Are Like Nothing We’ve Seen Before,16 million acres gone flames happened populated areas unlike world blazes scale,https://www.nytimes.com/2020/01/21/world/australia/fires-size-climate.html
1355,2020-01-21,4,business,Detroit’s Revival Is Anchored in Its Train Station,ford motor transforming long vacant michigan central station part city overall resurgence,https://www.nytimes.com/2020/01/21/business/detroit-ford-train-station.html
1356,2020-01-21,4,business,Recent Commercial Real Estate Transactions,recent commercial real estate transactions new york,https://www.nytimes.com/2020/01/21/business/new-york-commercial-real-estate.html
1357,2020-01-21,2,politics,‘Nobody Likes Him’: Hillary Clinton Risks a Party Split Over Bernie Sanders,mrs clinton sharp criticism former rival upcoming documentary series ricocheted across democratic party tuesday threatening reopen barely healed wounds 2016,https://www.nytimes.com/2020/01/21/us/politics/hillary-clinton-bernie-sanders.html
1358,2020-01-21,1,world,U.K. Promises Stronger Terrorism Laws After Knife Attack by Convict,proposals include tougher jail sentences terrorism convicts resources counterterrorism police,https://www.nytimes.com/2020/01/21/world/europe/terrorism-sentences-london-bridge-attack.html
1359,2020-01-21,1,world,Glenn Greenwald Charged With Cybercrimes in Brazil,mr greenwald accused part criminal investigation hacked cellphones prosecutors public officials,https://www.nytimes.com/2020/01/21/world/americas/glenn-greenwald-brazil-cybercrimes.html
1360,2020-01-21,1,world,‘Abandoned and Forgotten’: Jailed Academic Writes of Despair in Iran,british australian woman kylie moore gilbert detained september 2018 attending conference series letters described hellishness confinement,https://www.nytimes.com/2020/01/21/world/middleeast/iran-uk-prisoner-letters.html
1361,2020-01-21,4,business,Chinese City Uses Facial Recognition to Shame Pajama Wearers,local officials apologized crackdown common comfortable practice raised rare outcry privacy country accustomed surveillance,https://www.nytimes.com/2020/01/21/business/china-pajamas-facial-recognition.html
1362,2020-01-21,1,world,U.K. Police Plan Driving Classes at Air Base After Fatal Crash,harry dunn british teenager killed american driving wrong side road near military base two subsequent cases prompted police provide free lessons,https://www.nytimes.com/2020/01/21/world/europe/harry-dunn-training-raf-croughton.html
1363,2020-01-21,4,business,France and U.S. Move Toward Temporary Truce in Trade War,détente emerged presidents macron trump agreed grant time talks global solution taxing amazon facebook digital giants,https://www.nytimes.com/2020/01/21/business/france-US-digital-tax.html
1364,2020-01-21,5,sports,"Mexico’s ‘Chicharito,’ Javier Hernández, Joins Los Angeles Galaxy in M.L.S.",striker enter league highest paid player raise stakes nascent los angeles rivalry l f c,https://www.nytimes.com/2020/01/21/sports/soccer/chicharito-galaxy.html
1365,2020-01-21,2,politics,Trump Impeachment: Highlights From Tuesday’s Senate Trial,senators worked early wednesday morning considered proposal proceedings senator mitch mcconnell key highlights,https://www.nytimes.com/2020/01/21/us/politics/trump-impeachment-trial-day-1.html
1366,2020-01-21,1,world,Big Changes? Or Maybe Not. Putin’s Plans Keep Russia Guessing.,setting stage lead russia years come planning step confusion may part president vladimir putin strategy,https://www.nytimes.com/2020/01/21/world/europe/putin-russia-changes.html
1367,2020-01-21,1,world,"North Korea Bans Foreign Tourists Over Coronavirus, Tour Operator Says",spread virus china bad news kim jong un north korea depends chinese tourists cash,https://www.nytimes.com/2020/01/21/world/asia/coronavirus-china-north-korea-tourism-ban.html
1368,2020-01-21,2,politics,Architect of C.I.A. Interrogation Program Testifies at Guantánamo Bay,appearing first time military war court james mitchell defiant saying benefit victims 9 11 attacks families,https://www.nytimes.com/2020/01/21/us/politics/guantanamo-bay-interrogation.html
1369,2020-01-21,3,arts,Can a Hip-Hop Dance Show Settle In Off Broadway?,beyond babel style makers call urban dance arrives new york west coast two month run,https://www.nytimes.com/2020/01/21/arts/dance/beyond-babel-Keone-Mari-Madrid.html
1370,2020-01-21,0,opinion,Davos Has a Credibility Problem,yet another cozy gathering alps fix,https://www.nytimes.com/2020/01/21/opinion/davos-credibility.html
1371,2020-01-21,4,business,Boeing Pushes Back 737 Max Return Again,company told airlines expect regulators approve plane fly june july latest string setbacks,https://www.nytimes.com/2020/01/21/business/boeing-737-max.html
1372,2020-01-21,0,opinion,"Listening Well: A Love Story, and Other Tales",readers share experiences happy surprises also anti zionism high schools college debt,https://www.nytimes.com/2020/01/21/opinion/letters/listening-relationships.html
1373,2020-01-21,0,opinion,Trump Tried to Dirty the Biden Name. He May Still Get His Chance.,senate republicans push political hit job even vulnerable foreign government refused provide,https://www.nytimes.com/2020/01/21/opinion/trump-biden-impeachment.html
1374,2020-01-21,0,opinion,When Tom Steyer Came to Visit,california businessman visit editorial board board subsequent deliberation today choice podcast,https://www.nytimes.com/2020/01/21/opinion/editorials/choice-podcast-steyer-endorsement.html
1375,2020-01-21,0,opinion,Debate Over the Rules for Trump’s Trial,readers worry fair impartial decry limits evidence media access,https://www.nytimes.com/2020/01/21/opinion/letters/impeachment-trial-trump.html
1376,2020-01-21,2,politics,The Former Journalist Who Is Bernie Sanders’s Media Critic,david sirota job remind candidate supporters dislikes news media,https://www.nytimes.com/2020/01/21/us/politics/david-sirota-bernie-sanders.html
1377,2020-01-21,5,sports,The Quiet Confidence of Naomi Osaka,osaka reigning australian open champion 14 1 going tournament losing united states open last year,https://www.nytimes.com/2020/01/21/sports/tennis/naomi-osaka-australian-open.html
1378,2020-01-21,3,arts,It’s ‘Salome.’ But With Puppets.,new staging austria looks unusual viewed side side vienna state opera classic production,https://www.nytimes.com/2020/01/21/arts/music/salome-vienna-opera.html
1379,2020-01-21,4,business,"A Decade Later, Dutch Officials Publish a Study Critical of Boeing",insisting study confidential dutch safety board reversed course following investigation times dutch legislator fearing strong arming boeing called hearing,https://www.nytimes.com/2020/01/21/business/boeing-737-crashes.html
1380,2020-01-21,0,opinion,We Need a Law to Save Us From Dystopia,late better comprehensive,https://www.nytimes.com/2020/01/21/opinion/facial-recognition-privacy-law.html
1381,2020-01-21,4,business,Netflix Reports a Subscriber Bump as Disney Poses a New Threat,streaming giant behind crown irishman 167 million subscribers around world,https://www.nytimes.com/2020/01/21/business/media/netflix-q4-2019-earnings-nflx.html
1382,2020-01-21,3,arts,Design Shows Take On the Future. And It’s Not Pretty.,museum curators mindful millennials seek visions clean sustainable future philadelphia designers offer ideas provoke,https://www.nytimes.com/2020/01/21/arts/design/philadelphia-design.html
1383,2020-01-21,4,business,"David Glass, Walmart Boss and K.C. Royals Owner, Dies at 84",introduced selling groceries alongside general merchandise supercenters positioning walmart compete amazon today royals world series,https://www.nytimes.com/2020/01/21/business/david-glass-dead.html
1384,2020-01-21,2,politics,Republicans Block Subpoenas for New Evidence as Impeachment Trial Begins,republicans made last minute changes proposed rules placate moderates held together turn back democratic efforts subpoena documents,https://www.nytimes.com/2020/01/21/us/politics/senate-impeachment-republicans-democrats.html
1385,2020-01-21,4,business,Mitsubishi Is Target of Emissions-Cheating Inquiry in Germany,police raided offices latest diesel investigation major carmaker adding troubles renault nissan mitsubishi alliance,https://www.nytimes.com/2020/01/21/business/mitsubishi-diesel-emissions-cheating.html
1386,2020-01-21,1,world,Wuhan Coronavirus Map: Tracking the Spread of the Outbreak,virus sickened tens thousands people china number countries,https://www.nytimes.com/interactive/2020/01/21/world/asia/china-coronavirus-maps.html
1387,2020-01-21,2,politics,Barr Once Contradicted Trump’s Claim That Abuse of Power Is Not Impeachable,memo trump team russia investigation attorney general wrote presidents misuse authority subject impeachment,https://www.nytimes.com/2020/01/21/us/politics/barr-impeachment-abuse-of-power.html
1388,2020-01-21,1,world,‘I Can’t Bring Back the Dead’: Sri Lanka Leader Ends Search for War Missing,decade close bloody civil war 24 000 remain missing new president acknowledged many fact dead,https://www.nytimes.com/2020/01/21/world/asia/sri-lanka-civil-war.html
1389,2020-01-21,2,politics,"Egil Krogh, 80, Nixon Aide, Dies; Authorized an Infamous Break-In",regretted role burglary daniel ellsberg psychiatrist office said thought set stage watergate,https://www.nytimes.com/2020/01/21/us/politics/egil-krogh-dead.html
1390,2020-01-21,0,opinion,What the Editorial Board Really Thought of the Democratic Candidates,members say impressed disappointed surprised,https://www.nytimes.com/2020/01/21/opinion/endorsement-democratic-candidates.html
1391,2020-01-21,5,sports,Zion Williamson Nears Return From ‘Frustrating’ Knee Injury,pelicans rookie forward said wanted punch wall kick chairs sometimes extended rehab preseason knee injury,https://www.nytimes.com/2020/01/21/sports/basketball/zion-williamson-return-knee-injury.html
1392,2020-01-21,1,world,Mining Executives Face Homicide Charges in Brazil Dam Disaster,year dam burst killed least 259 people prosecutors accused company executives covering safety concerns,https://www.nytimes.com/2020/01/21/world/americas/brazil-dam-collapse-charges.html
1393,2020-01-21,0,opinion,Let Us All Now Weep for Donald Trump,senate trial else profile persecution,https://www.nytimes.com/2020/01/21/opinion/donald-trump.html
1394,2020-01-21,0,opinion,How to Defeat Trump and Catch a Frisbee,winnable approach democrats impeachment trial,https://www.nytimes.com/2020/01/21/opinion/trump-democrats-impeachment.html
1395,2020-01-21,5,sports,Derek Jeter and Larry Walker Elected to Baseball Hall of Fame,jeter came single vote short becoming second person named 100 percent ballots walker elected final year eligibility,https://www.nytimes.com/2020/01/21/sports/baseball/hall-of-fame-vote-derek-jeter.html
1396,2020-01-21,2,politics,Trump Considering an Expansion of His 2017 Travel Ban,president said davos switzerland planning add countries executive order barring people predominantly muslim countries,https://www.nytimes.com/2020/01/21/us/politics/trump-travel-ban.html
1397,2020-01-21,2,politics,Religious School Choice Case May Yield Landmark Supreme Court Decision,oral arguments coming wednesday sides long running fight vouchers religious schools preparing watershed moment public education,https://www.nytimes.com/2020/01/21/us/politics/supreme-court-religion-school-vouchers.html
1398,2020-01-21,0,opinion,"How Amazon, Geico and Walmart Fund Propaganda",algorithms sending ads american brands onto russian disinformation sites,https://www.nytimes.com/2020/01/21/opinion/fake-news-russia-ads.html
1399,2020-01-21,0,opinion,Why Trump’s Threadbare Legal Argument Will Probably Work,thanks lot mitch mcconnell,https://www.nytimes.com/2020/01/21/opinion/trump-impeachment-defense.html
1400,2020-01-21,3,arts,Grammys Chief Calls Her Removal Retaliation for Exposing ‘Boys’ Club’,deborah dugan placed leave said recording academy lawyer sexually harassed complained financial voting irregularities,https://www.nytimes.com/2020/01/21/arts/music/grammys-deborah-dugan-harassment.html
1401,2020-01-22,4,business,Britain Plans Vast Privacy Protections for Children,new rules require online services overhaul treat personal details children country,https://www.nytimes.com/2020/01/21/business/britain-children-privacy-protection-kids-online.html
1402,2020-01-22,2,politics,Four Senators Are Trying to Be in 2 Places at Once. Here’s How.,bernie sanders elizabeth warren amy klobuchar michael bennet jury duty senate impeachment trial also running president,https://www.nytimes.com/2020/01/21/us/politics/senators-candidates-iowa-impeachment.html
1403,2020-01-22,0,opinion,"Mrs. Clinton, You Already Beat Bernie Sanders. Trump Is the Opponent Now.",democrats last standard bearer say commit anyone wins nomination disrupting party unity,https://www.nytimes.com/2020/01/21/opinion/hillary-clinton-bernie-sanders.html
1404,2020-01-22,4,business,Trump Trial Day 1: Roped-Off Reporters and TV Cameras Run by the Senate,government control production emotion tuesday session missing said chris wallace fox news,https://www.nytimes.com/2020/01/21/business/media/impeachment-trial-media-coverage.html
1405,2020-01-22,1,world,Lebanon Names New Cabinet Amid Political and Economic Crisis,new ministers immediately face falling currency stagnant economy angry street protests,https://www.nytimes.com/2020/01/21/world/middleeast/lebanon-names-new-cabinet.html
1406,2020-01-22,5,sports,"Stubbornness, as Much as Skill, Kept Derek Jeter on Top",talented driven sure jeter defined unyielding ability play game carry terms,https://www.nytimes.com/2020/01/21/sports/baseball/jeter-hall-of-fame-yankees.html
1407,2020-01-22,0,opinion,Brazil Calls Glenn Greenwald’s Reporting a Crime,faced continual threats since revealing leaked texts showed illegal activity judge helped clear path jair bolsonaro election,https://www.nytimes.com/2020/01/21/opinion/glenn-greenwald-brazil.html
1408,2020-01-22,0,opinion,Day 1 of Trump’s Trial: The Rules of Engagement,democrats republicans clash senate impeachment trial procedure,https://www.nytimes.com/2020/01/21/opinion/impeachment-trump.html
1409,2020-01-22,4,business,A Late Push to Find Wildfire Victims Doubles PG&E Claims,number individuals seeking compensation utility doubled two months,https://www.nytimes.com/2020/01/21/business/energy-environment/pge-wildfire-victims.html
1410,2020-01-22,3,arts,Trump Impeachment: A Quill-and-Ink Process Enters the Digital Age,televised trial began smartphone seizures virtual video witnesses media blitzes,https://www.nytimes.com/2020/01/21/arts/television/trump-impeachment.html
1411,2020-01-22,2,politics,Impeachment Briefing: What Happened on Day 1 of the Trial,two sides argued hours rules trial slowed breaks long presentations failed votes subpoena witnesses documents,https://www.nytimes.com/2020/01/21/us/politics/impeachment-briefing-what-happened-on-day-1-of-the-trial.html
1412,2020-01-22,2,politics,"Biden and Sanders Trade Criticism Over Honesty, Social Security and Guns",day seemed brokered truce joe biden released video criticizing bernie negative attacks bernie sanders responded one blasting rival record social security,https://www.nytimes.com/2020/01/21/us/politics/joe-biden-bernie-sanders-social-security.html
1413,2020-01-22,2,politics,A Guide to the Case For and Against Removing Trump,detailed look excerpts articles impeachment parties diverge facts center president trump trial,https://www.nytimes.com/interactive/2020/01/22/us/politics/impeachment-articles-arguments.html
1414,2020-01-22,3,arts,What’s on TV Wednesday: Awkwafina and ‘The Revenant’,awkwafina nora queens debuts comedy central alejandro g iñárritu revenant airs fxm,https://www.nytimes.com/2020/01/22/arts/television/whats-on-tv-wednesday-awkwafina-and-the-revenant.html
1415,2020-01-22,1,world,"Wuhan, Center of Coronavirus Outbreak, Is Being Cut Off by Chinese Authorities",sudden restrictions announced official death toll nearly doubled could upend travel plans millions chinese citizens travel huge numbers lunar new year holiday,https://www.nytimes.com/2020/01/22/world/asia/china-coronavirus-travel.html
1416,2020-01-22,3,arts,Jimmy Kimmel Differentiates Between Trump’s and Clinton’s Offenses,bill clinton sex one person kimmel said tuesday night donald trump screwed whole country,https://www.nytimes.com/2020/01/22/arts/television/trump-impeachment-senate-clinton.html
1417,2020-01-22,2,politics,What to Watch For in President Trump’s Impeachment Trial on Wednesday,absent defendant tired chief justice senate begin formal arguments house managers open case president committed high crimes misdemeanors,https://www.nytimes.com/2020/01/22/us/politics/donald-trump-impeachment-trial.html
1418,2020-01-22,4,business,"The Trade War, Paused for Now, Is Still Wreaking Damage",manufacturers farmers struggled last year tariffs signs damage spreading sectors economy,https://www.nytimes.com/2020/01/22/business/economy/trade-economy.html
1419,2020-01-22,1,world,American Journalist Is Arrested in Indonesia Over Visa Issue,editor philip jacobson works environmental website mongabay detained last month attending public meeting borneo island traveling business visa,https://www.nytimes.com/2020/01/22/world/asia/indonesia-journalist-philip-jacobson.html
1420,2020-01-22,0,opinion,Why Did Alan Dershowitz Say Yes to Trump?,serious constitutional scholars accept defense president senate impeachment trial,https://www.nytimes.com/2020/01/22/opinion/alan-dershowitz-impeachment.html
1421,2020-01-22,0,opinion,"The First Time I Said, ‘I’m Trans’",looking back two decades things got better much worse,https://www.nytimes.com/2020/01/22/opinion/twenty-years-trans.html
1422,2020-01-22,0,opinion,Why Trump Persists,voters less tolerant less empathetic less interested integrity many political analysts thought,https://www.nytimes.com/2020/01/22/opinion/trump-voters.html
1423,2020-01-22,0,opinion,The Trump Administration Is Clearing the Way for Housing Discrimination,attack fair housing act reckless wrong,https://www.nytimes.com/2020/01/22/opinion/fair-housing-act-trump.html
1424,2020-01-22,0,opinion,The Myth of Middle-Class Liberalism,bourgeois supposed ensure open democratic societies fact rarely,https://www.nytimes.com/2020/01/22/opinion/middle-class-liberalism-populism.html
1425,2020-01-22,1,world,"Chaos as Militants Overran Airfield, Killing 3 Americans in Kenya",brazen shabab assault manda bay kenya sleepy seaside base near somali border jan 5 left three americans dead raising complex questions military mission africa,https://www.nytimes.com/2020/01/22/world/africa/shabab-kenya-terrorism.html
1426,2020-01-22,1,world,Salvini Remains at the Eye of Italy’s Political Storm,hard right leader may poised breakthrough two traditionally hostile regions win opponents fear win anywhere,https://www.nytimes.com/2020/01/22/world/europe/italy-salvini-elections-emilia-romagna-calabria.html
1427,2020-01-22,0,opinion,I’ll Never Be Ashamed of My Abortion,want daughters agency bodies worried,https://www.nytimes.com/2020/01/22/opinion/roe-v-wade-anniversary.html
1428,2020-01-22,1,world,"Departing: Two Shopkeepers, Their Cat and Part of Paris’s Soul",influx luxury stores driving local businesses marais historic jewish l g b center paris among casualties minimart run 35 years two moroccan brothers,https://www.nytimes.com/2020/01/22/world/europe/france-paris-marais-gentrification.html
1429,2020-01-22,2,politics,Pete Buttigieg Once Led in Iowa. Can He Get His Groove Back?,three top rivals pinned senate impeachment trial mr buttigieg seized opportunity camp state largely radar,https://www.nytimes.com/2020/01/22/us/politics/pete-buttigieg-iowa-caucus.html
1430,2020-01-22,4,business,Making Yellow School Buses a Little More Green,school districts replacing diesel buses electric models benefit students environment change expensive utilities like dominion energy helping offset cost,https://www.nytimes.com/2020/01/22/business/energy-environment/electric-school-buses.html
1431,2020-01-22,1,world,‘No Room for Indifference’: Leaders Issue Warning at Holocaust Commemoration,leaders spoke jerusalem rise anti semitism commemorated liberation auschwitz,https://www.nytimes.com/2020/01/22/world/middleeast/auschwitz-liberation-anniversary.html
1432,2020-01-22,1,world,"As Australia Burns, a Climate-Change Denier Rallies the Troops",scroll facebook page craig kelly conservative politician see country taken strong action global warming,https://www.nytimes.com/2020/01/22/world/australia/fires-craig-kelly-climate-denial.html
1433,2020-01-22,1,world,​South Korea Discharges Soldier Who Underwent Sex-Change Surgery,first country active duty south korean soldier faced military panel decided whether fit serve gender reassignment operation,https://www.nytimes.com/2020/01/22/world/asia/south-korea-sex-change-soldier.html
1434,2020-01-22,4,business,Jeff Bezos’s Lesson: Beware WhatsApp Accounts Tied to M.B.S.,new report says amazon chief device attacked using malware sent whatsapp account tied prince mohammed bin salman saudi arabia de facto ruler,https://www.nytimes.com/2020/01/22/business/dealbook/jeff-bezos-hack-saudis.html
1435,2020-01-22,5,sports,"Morgan Wootten, Acclaimed High School Basketball Coach, Dies at 88",one best winning streaks inducted naismith basketball hall fame,https://www.nytimes.com/2020/01/22/sports/morgan-wootten-dead.html
1436,2020-01-22,1,world,"Trump, in Davos to Talk Trade, Lashes Out at Enemies Back Home",white house hoped president trip world economic forum would shift attention away impeachment impromptu news conference often turned drama washington,https://www.nytimes.com/2020/01/22/world/europe/trump-davos.html
1437,2020-01-22,3,arts,"Terry Jones, Monty Python Founder and Scholar, Is Dead at 77",addition charter member celebrated british sketch troupe director screenwriter authority chaucer,https://www.nytimes.com/2020/01/22/arts/television/terry-jones-dead.html
1438,2020-01-22,2,politics,Impeachment Schedule Explained: Why the Trial Could Last Weeks,rules adopted senate early wednesday lay timeline trial could two weeks stretch much longer,https://www.nytimes.com/2020/01/22/us/politics/trump-impeachment-schedule.html
1439,2020-01-22,1,world,This 3-Year-Old May Be Smarter Than You,muhammad haryz nadzim became youngest current mensa member scoring 142 q test 145 considered genius near genius,https://www.nytimes.com/2020/01/22/world/europe/haryz-nadzim-mensa.html
1440,2020-01-22,0,opinion,Make Republicans Uncomfortable,democrats hope,https://www.nytimes.com/2020/01/22/opinion/impeachment-trial-senate.html
1441,2020-01-22,2,politics,Day in Impeachment: Key Moments From the Managers’ Opening Arguments,house impeachment managers began laying case adam schiff challenged senate demand president provide information blocked,https://www.nytimes.com/2020/01/22/us/politics/trump-impeachment.html
1442,2020-01-22,3,arts,The Detroit Symphony Needed a Fill-In. It Found a Music Director.,italian conductor jader bignamini 43 succeed leonard slatkin next season,https://www.nytimes.com/2020/01/22/arts/music/detroit-symphony-jader-bignamini.html
1443,2020-01-22,3,arts,When a Critic Put on the ‘Best of All American Operas’,anthony tommasini recalls organizing student production virgil thomson gertrude stein mother us early 1980s,https://www.nytimes.com/2020/01/22/arts/music/mother-of-us-all-virgil-thomson.html
1444,2020-01-22,3,arts,"Once ‘Little Joe,’ Now a Reigning New York City Ballet Principal",joseph gordon company youngest principal dances like whole life ahead playing prince siegfried swan lake,https://www.nytimes.com/2020/01/22/arts/dance/joseph-gordon-new-york-city-ballet.html
1445,2020-01-22,1,world,"Northern Ireland Now Has a Government, but Schools and Hospitals Are in Crisis",three years regional government newly appointed ministers scrambling save range institutions brink collapse,https://www.nytimes.com/2020/01/22/world/europe/northern-ireland-schools-hospitals.html
1446,2020-01-22,2,politics,Why Bernie Sanders Went on the Attack Against Joe Biden,mr sanders mostly avoided going offensive 2019 standing polls rising saw opening criticize mr biden iraq war social security took,https://www.nytimes.com/2020/01/22/us/politics/sanders-biden-democratic-polls.html
1447,2020-01-22,1,world,Bezos Phone Hack Tied to Saudi Crown Prince Puts New Pressure on Kingdom,u n experts lent weight allegations saudi arabia crown prince hacked cellphone jeff bezos owner washington post influence silence reporting,https://www.nytimes.com/2020/01/22/world/middleeast/bezos-phone-hacked.html
1448,2020-01-22,4,business,"In Davos, President Trump Frets About Boeing",day boeing said expect regulators approve 737 max fly summer mr trump brought company least three separate occasions,https://www.nytimes.com/2020/01/22/business/trump-boeing-davos-737-max.html
1449,2020-01-22,5,sports,Players Suspended After Kansas-Kansas State Brawl,fracas spilled court fan seating one appeared hurt,https://www.nytimes.com/2020/01/22/sports/kansas-state-brawl.html
1450,2020-01-22,3,arts,Cuba Gooding Jr.’s Groping Trial Can Include Testimony From 2 More Women,judge allowed prosecutors admit evidence accounts two accusers say mr gooding groped bars new york california claims date back 2013 2018,https://www.nytimes.com/2020/01/22/arts/cuba-gooding-jr-sexual-abuse.html
1451,2020-01-22,4,business,France Says U.S. Talks Could Produce Agreement on Digital Taxes,france finance minister made announcement day two countries appeared strike temporary truce trans atlantic spat,https://www.nytimes.com/2020/01/22/business/france-us-digital-tax.html
1452,2020-01-22,1,world,Starving Lions in Sudan Spur Campaign to Save Them,images show lions held cages khartoum bones protruding skin,https://www.nytimes.com/2020/01/22/world/africa/starving-lions-sudan.html
1453,2020-01-22,0,opinion,When Andrew Yang Came to Visit,new york entrepreneur endorsement interview board say left room,https://www.nytimes.com/2020/01/22/opinion/editorials/choice-podcast-andrew-yang-endorsement.html
1454,2020-01-22,2,politics,Trump Opens Door to Cuts to Medicare and Other Entitlement Programs,president signaled willingness scale back medicare shift 2016 platform protecting entitlement programs,https://www.nytimes.com/2020/01/22/us/politics/medicare-trump.html
1455,2020-01-22,1,world,Lawyers for Harry and Meghan Warn British Media Over Photos,pictures former meghan markle carrying son archie published british publications,https://www.nytimes.com/2020/01/22/world/canada/meghan-and-archie-photos.html
1456,2020-01-22,2,politics,Emails Show Budget Office Working to Carry Out Ukraine Aid Freeze,communications president trump order hold military assistance ukraine released freedom information act lawsuit,https://www.nytimes.com/2020/01/22/us/politics/ukraine-aid.html
1457,2020-01-22,3,arts,Behind a ‘Best New Artist’ Nod: Yola’s 20 Years of Experience,36 year old singer songwriter genre fluid country soul music nominated four grammy awards,https://www.nytimes.com/2020/01/22/arts/music/yola-grammys.html
1458,2020-01-22,3,arts,5 Grammy Artists You Need to Hear,dozens categories include many musicians worth discovering listen critics picks,https://www.nytimes.com/2020/01/22/arts/music/new-grammy-artists.html
1459,2020-01-22,0,opinion,The American People Are Being Scammed by Mitch McConnell,senators duty conduct fair full trial republican leader trying make sure,https://www.nytimes.com/2020/01/22/opinion/mcconnell-impeachment-rules.html
1460,2020-01-22,1,world,U.K. Takes a Major Step Toward Brexit,parliament finalized withdrawal bill none histrionics last three years setting stage country formal departure european union next week,https://www.nytimes.com/2020/01/22/world/europe/brexit-withdrawal-bill.html
1461,2020-01-22,3,arts,Native Americans Get a Stronger Voice in the Mayflower Story,united states britain commemorate 400 years since pilgrim ship made crossing events politically charged one side atlantic,https://www.nytimes.com/2020/01/22/arts/design/mayflower-400-commemorations-native-american.html
1462,2020-01-22,5,sports,Brace for Zion vs. LeBron,week newsletter marc stein explores stake new orleans pelicans zion williamson makes much anticipated debut,https://www.nytimes.com/2020/01/22/sports/basketball/zion-williamson-pelicans-debut.html
1463,2020-01-22,2,politics,Trump Impeachment Trial Analysis ,times correspondents reporters provided live analysis democratic house managers presented case impeachment president donald j trump senate,https://www.nytimes.com/interactive/2020/01/22/us/politics/impeachment-trial-live.html
1464,2020-01-22,3,arts,What to See Right Now in New York Art Galleries,souls grown diaspora movement northern reach frederick weston blue bedroom blues nicholas krushenick collages eric brown longhand paintings,https://www.nytimes.com/2020/01/22/arts/art-galleries-new-york-city.html
1465,2020-01-22,1,world,"Di Maio Quits as Five Star Leader in Italy, Deepening Party’s Disarray",fresh face new political force exit could signal yet another government crisis,https://www.nytimes.com/2020/01/22/world/europe/italy-di-maio-five-star.html
1466,2020-01-22,1,world,"Ivanka Trump Takes Spotlight at Davos, Ahead of Cabinet Members",gatherings like world economic forum give president adviser daughter chance meet world power brokers come acknowledge influence white house,https://www.nytimes.com/2020/01/22/world/europe/ivanka-trump-davos.html
1467,2020-01-22,1,world,Textbook Publisher Apologizes for Printing 9/11 Conspiracy Theory,spokeswoman french company answer questions editing practices,https://www.nytimes.com/2020/01/22/world/europe/textbook-cia.html
1468,2020-01-22,5,sports,Mets Name Luis Rojas Manager After Beltran’s Ouster,rojas spent decade organization mets quality control coach last season replace carlos beltran implicated astros cheating scandal,https://www.nytimes.com/2020/01/22/sports/baseball/mets-luis-rojas-manager.html
1469,2020-01-22,3,arts,"The Pythons Remember Terry Jones, a ‘Renaissance Comedian’",surviving members monty python paid tribute another founder terry jones death tuesday,https://www.nytimes.com/2020/01/22/arts/television/monty-python-terry-jones.html
